ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
23.02.2026,МЕРОШИНА,9739
23.02.2026,МИОНИЦА,10627
23.02.2026,НЕГОТИН,35535
23.02.2026,НИШ-МЕДИЈАНА,76523
23.02.2026,НИШ-НИШКА БАЊА,11582
23.02.2026,НИШ-ПАЛИЛУЛА,63274
23.02.2026,НИШ-ПАНТЕЛЕЈ,46315
23.02.2026,НИШ-ЦРВЕНИ КРСТ,29310
23.02.2026,НОВА ВАРОШ,12192
23.02.2026,НОВА ЦРЊА,7797
23.02.2026,НОВИ БЕЧЕЈ,18185
23.02.2026,НОВИ КНЕЖЕВАЦ,8355
23.02.2026,НОВИ ПАЗАР - ГРАД,94079
23.02.2026,НОВИ САД - ГРАД,343608
23.02.2026,НОВО БРДО,966
23.02.2026,ОБИЛИЋ,3582
23.02.2026,ОПОВО,7994
23.02.2026,ОРАХОВАЦ,1562
23.02.2026,ОСЕЧИНА,8957
23.02.2026,ОЏАЦИ,23375
23.02.2026,ПАНЧЕВО - ГРАД,106247
23.02.2026,ПАРАЋИН,45628
23.02.2026,ПЕТРОВАЦ НА МЛАВИ,30745
23.02.2026,ПЕЋ,3976
23.02.2026,ПЕЋИНЦИ,15487
23.02.2026,ПИРОТ - ГРАД,44499
23.02.2026,ПЛАНДИШТЕ,8337
23.02.2026,ПОДУЈЕВО,415
23.02.2026,ПОЖАРЕВАЦ,57026
23.02.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11361
23.02.2026,ПОЖЕГА,22548
23.02.2026,ПРЕШЕВО,44105
23.02.2026,ПРИБОЈ,26818
23.02.2026,ПРИЗРЕН,4643
23.02.2026,ПРИЈЕПОЉЕ,31614
23.02.2026,ПРИШТИНА - ГРАД,13982
23.02.2026,ПРОКУПЉЕ - ГРАД,35495
23.02.2026,РАЖАЊ,5938
23.02.2026,РАЧА,8914
23.02.2026,РАШКА,19517
23.02.2026,РЕКОВАЦ,7896
23.02.2026,РУМА,45364
23.02.2026,СВИЛАЈНАЦ,23541
23.02.2026,СВРЉИГ,9902
23.02.2026,СЕНТА,19368
23.02.2026,СЕЧАЊ,10183
23.02.2026,СЈЕНИЦА,27811
23.02.2026,СМЕДЕРЕВО - ГРАД,94075
23.02.2026,СМЕДЕРЕВСКА ПАЛАНКА,38970
23.02.2026,СОКОБАЊА,12868
23.02.2026,СОМБОР - ГРАД,69961
23.02.2026,СРБИЦА,293
23.02.2026,СРБОБРАН,13072
23.02.2026,СРЕМСКА МИТРОВИЦА - ГРАД,68155
23.02.2026,СРЕМСКИ КАРЛОВЦИ,7895
23.02.2026,СТАРА ПАЗОВА,56774
23.02.2026,СУБОТИЦА - ГРАД,124559
23.02.2026,СУРДУЛИЦА,16172
23.02.2026,ТЕМЕРИН,24813
23.02.2026,ТИТЕЛ,12585
23.02.2026,ТОПОЛА,17238
23.02.2026,ТРГОВИШТЕ,4413
23.02.2026,ТРСТЕНИК,33521
23.02.2026,ТУТИН,33652
23.02.2026,ЋИЋЕВАЦ,7142
23.02.2026,ЋУПРИЈА,27977
23.02.2026,УБ,22418
23.02.2026,УЖИЦЕ - ГРАД,57012
23.02.2026,УЖИЦЕ-СЕВОЈНО,5541
23.02.2026,УРОШЕВАЦ,3883
23.02.2026,ЦРНА ТРАВА,941
23.02.2026,ЧАЈЕТИНА,14322
23.02.2026,ЧАЧАК - ГРАД,93771
23.02.2026,ЧОКА,8554
23.02.2026,ШАБАЦ - ГРАД,99184
23.02.2026,ШИД,28862
23.02.2026,ШТРПЦЕ,5853
