ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
06.04.2026,КОСОВО ПОЉЕ,4900
06.04.2026,КОСОВСКА КАМЕНИЦА,6275
06.04.2026,КОСОВСКА МИТРОВИЦА,14810
06.04.2026,КОЦЕЉЕВА,10384
06.04.2026,КРАГУЈЕВАЦ - ГРАД,152487
06.04.2026,КРАЉЕВО - ГРАД,97972
06.04.2026,КРУПАЊ,12629
06.04.2026,КРУШЕВАЦ - ГРАД,103727
06.04.2026,КУЛА,33255
06.04.2026,КУРШУМЛИЈА,13568
06.04.2026,КУЧЕВО,15273
06.04.2026,ЛАЈКОВАЦ,11269
06.04.2026,ЛАПОВО,6400
06.04.2026,ЛЕБАНЕ,16366
06.04.2026,ЛЕПОСАВИЋ,9036
06.04.2026,ЛЕСКОВАЦ - ГРАД,112485
06.04.2026,ЛИПЉАН,6035
06.04.2026,ЛОЗНИЦА - ГРАД,76466
06.04.2026,ЛУЧАНИ,14623
06.04.2026,ЉИГ,8460
06.04.2026,ЉУБОВИЈА,13162
06.04.2026,МАЈДАНПЕК,15390
06.04.2026,МАЛИ ЗВОРНИК,16196
06.04.2026,МАЛИ ИЂОШ,9785
06.04.2026,МАЛО ЦРНИЋЕ,11554
06.04.2026,МЕДВЕЂА,5973
06.04.2026,МЕРОШИНА,9716
06.04.2026,МИОНИЦА,10621
06.04.2026,НЕГОТИН,35480
06.04.2026,НИШ-МЕДИЈАНА,76500
06.04.2026,НИШ-НИШКА БАЊА,11565
06.04.2026,НИШ-ПАЛИЛУЛА,63218
06.04.2026,НИШ-ПАНТЕЛЕЈ,46328
06.04.2026,НИШ-ЦРВЕНИ КРСТ,29306
06.04.2026,НОВА ВАРОШ,12161
06.04.2026,НОВА ЦРЊА,7765
06.04.2026,НОВИ БЕЧЕЈ,18159
06.04.2026,НОВИ КНЕЖЕВАЦ,8328
06.04.2026,НОВИ ПАЗАР - ГРАД,94181
06.04.2026,НОВИ САД - ГРАД,343611
06.04.2026,НОВО БРДО,962
06.04.2026,ОБИЛИЋ,3580
06.04.2026,ОПОВО,7990
06.04.2026,ОРАХОВАЦ,1557
06.04.2026,ОСЕЧИНА,8927
06.04.2026,ОЏАЦИ,23364
06.04.2026,ПАНЧЕВО - ГРАД,106195
06.04.2026,ПАРАЋИН,45594
06.04.2026,ПЕТРОВАЦ НА МЛАВИ,30685
06.04.2026,ПЕЋ,3945
06.04.2026,ПЕЋИНЦИ,15481
06.04.2026,ПИРОТ - ГРАД,44444
06.04.2026,ПЛАНДИШТЕ,8314
06.04.2026,ПОДУЈЕВО,413
06.04.2026,ПОЖАРЕВАЦ,56962
06.04.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11346
06.04.2026,ПОЖЕГА,22504
06.04.2026,ПРЕШЕВО,44134
06.04.2026,ПРИБОЈ,26744
06.04.2026,ПРИЗРЕН,4629
06.04.2026,ПРИЈЕПОЉЕ,31588
06.04.2026,ПРИШТИНА - ГРАД,13929
06.04.2026,ПРОКУПЉЕ - ГРАД,35460
06.04.2026,РАЖАЊ,5930
06.04.2026,РАЧА,8902
06.04.2026,РАШКА,19534
06.04.2026,РЕКОВАЦ,7876
06.04.2026,РУМА,45332
06.04.2026,СВИЛАЈНАЦ,23494
06.04.2026,СВРЉИГ,9857
06.04.2026,СЕНТА,19362
06.04.2026,СЕЧАЊ,10170
06.04.2026,СЈЕНИЦА,27823
06.04.2026,СМЕДЕРЕВО - ГРАД,94020
06.04.2026,СМЕДЕРЕВСКА ПАЛАНКА,38881
06.04.2026,СОКОБАЊА,12853
06.04.2026,СОМБОР - ГРАД,69888
06.04.2026,СРБИЦА,292
06.04.2026,СРБОБРАН,13052
06.04.2026,СРЕМСКА МИТРОВИЦА - ГРАД,68042
06.04.2026,СРЕМСКИ КАРЛОВЦИ,7909
06.04.2026,СТАРА ПАЗОВА,56822
06.04.2026,СУБОТИЦА - ГРАД,124500
06.04.2026,СУРДУЛИЦА,16154
06.04.2026,ТЕМЕРИН,24779
06.04.2026,ТИТЕЛ,12567
06.04.2026,ТОПОЛА,17230
06.04.2026,ТРГОВИШТЕ,4398
06.04.2026,ТРСТЕНИК,33463
06.04.2026,ТУТИН,33679
06.04.2026,ЋИЋЕВАЦ,7140
06.04.2026,ЋУПРИЈА,27936
06.04.2026,УБ,22412
06.04.2026,УЖИЦЕ - ГРАД,56928
06.04.2026,УЖИЦЕ-СЕВОЈНО,5543
06.04.2026,УРОШЕВАЦ,3870
06.04.2026,ЦРНА ТРАВА,940
06.04.2026,ЧАЈЕТИНА,14401
06.04.2026,ЧАЧАК - ГРАД,93727
06.04.2026,ЧОКА,8533
06.04.2026,ШАБАЦ - ГРАД,99116
06.04.2026,ШИД,28858
06.04.2026,ШТРПЦЕ,5844
