ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
23.03.2026,29.03.2026,БАЧКА ТОПОЛА,Упис по основу стицања пунолетства,1
23.03.2026,29.03.2026,БАЧКА ТОПОЛА,Упис по основу пријаве пребивалишта,12
23.03.2026,29.03.2026,БАЧКА ТОПОЛА,Промена личних података,4
23.03.2026,29.03.2026,БАЧКА ТОПОЛА,Промена адресе пребивалишта,16
23.03.2026,29.03.2026,БАЧКА ТОПОЛА,Брисање по основу одјаве пребивалишта,4
23.03.2026,29.03.2026,БАЧКА ТОПОЛА,Брисање по основу смрти лица,13
23.03.2026,29.03.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу стицања пунолетства,1
23.03.2026,29.03.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу пријаве пребивалишта,1
23.03.2026,29.03.2026,БАЧКИ ПЕТРОВАЦ,Промена личних података,2
23.03.2026,29.03.2026,БАЧКИ ПЕТРОВАЦ,Промена адресе пребивалишта,6
23.03.2026,29.03.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу одјаве пребивалишта,2
23.03.2026,29.03.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу смрти лица,4
23.03.2026,29.03.2026,БЕЛА ПАЛАНКА,Упис по основу стицања пунолетства,1
23.03.2026,29.03.2026,БЕЛА ПАЛАНКА,Упис по основу пријаве пребивалишта,1
23.03.2026,29.03.2026,БЕЛА ПАЛАНКА,Промена личних података,1
23.03.2026,29.03.2026,БЕЛА ПАЛАНКА,Промена адресе пребивалишта,2
23.03.2026,29.03.2026,БЕЛА ПАЛАНКА,Брисање по основу одјаве пребивалишта,1
23.03.2026,29.03.2026,БЕЛА ПАЛАНКА,Брисање по основу смрти лица,3
23.03.2026,29.03.2026,БЕЛА ЦРКВА,Упис по основу стицања пунолетства,2
23.03.2026,29.03.2026,БЕЛА ЦРКВА,Промена адресе пребивалишта,2
23.03.2026,29.03.2026,БЕЛА ЦРКВА,Брисање по основу отпуста из држављанства,1
23.03.2026,29.03.2026,БЕЛА ЦРКВА,Брисање по основу одјаве пребивалишта,4
23.03.2026,29.03.2026,БЕЛА ЦРКВА,Брисање по основу смрти лица,11
23.03.2026,29.03.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу стицања пунолетства,3
23.03.2026,29.03.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу пријаве пребивалишта,2
23.03.2026,29.03.2026,БЕОГРАД-БАРАЈЕВО,Промена адресе пребивалишта,2
23.03.2026,29.03.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу одјаве пребивалишта,10
23.03.2026,29.03.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу смрти лица,9
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу стицања пунолетства,25
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве пребивалишта,95
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,5
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Промена личних података,170
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе пребивалишта,56
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе боравишта интерно расељеног лица,2
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу одјаве пребивалишта,41
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу смрти лица,54
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по службеној дужности,6
23.03.2026,29.03.2026,БЕОГРАД-ВРАЧАР,Упис по основу стицања пунолетства,10
23.03.2026,29.03.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве пребивалишта,32
23.03.2026,29.03.2026,БЕОГРАД-ВРАЧАР,Промена личних података,250
23.03.2026,29.03.2026,БЕОГРАД-ВРАЧАР,Промена адресе пребивалишта,11
23.03.2026,29.03.2026,БЕОГРАД-ВРАЧАР,Брисање по основу одјаве пребивалишта,23
23.03.2026,29.03.2026,БЕОГРАД-ВРАЧАР,Брисање по основу смрти лица,17
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Упис по основу стицања пунолетства,16
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве пребивалишта,32
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве боравишта интерно расељеног лица,2
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Промена личних података,23
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Промена адресе пребивалишта,27
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Брисање по основу одјаве пребивалишта,15
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Брисање по основу смрти лица,21
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Брисање боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ГРОЦКА,Брисање по службеној дужности,9
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу стицања пунолетства,26
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве пребивалишта,92
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Промена личних података,266
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе пребивалишта,3
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу одјаве пребивалишта,74
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу смрти лица,41
23.03.2026,29.03.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Упис по основу стицања пунолетства,18
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Упис по основу пријаве пребивалишта,77
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Промена личних података,15
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Промена адресе пребивалишта,61
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Брисање по основу одјаве пребивалишта,56
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Брисање по основу смрти лица,41
23.03.2026,29.03.2026,БЕОГРАД-ЗЕМУН,Брисање по службеној дужности,13
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу стицања пунолетства,15
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве пребивалишта,15
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена личних података,3
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе пребивалишта,56
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу одјаве пребивалишта,5
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу смрти лица,23
23.03.2026,29.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по службеној дужности,1
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу стицања пунолетства,9
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу пријаве пребивалишта,19
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена личних података,17
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе пребивалишта,37
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу одјаве пребивалишта,9
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу смрти лица,14
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање боравишта интерно расељеног лица,3
23.03.2026,29.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по службеној дужности,1
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу стицања пунолетства,36
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве пребивалишта,94
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријема у држављанство,4
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена личних података,22
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена адресе пребивалишта,50
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу одјаве пребивалишта,58
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу смрти лица,49
23.03.2026,29.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу стицања пунолетства,12
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу пријаве пребивалишта,11
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена личних података,6
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе пребивалишта,68
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе боравишта интерно расељеног лица,2
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу одјаве пребивалишта,12
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу смрти лица,20
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по службеној дужности,2
23.03.2026,29.03.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу стицања пунолетства,52
23.03.2026,29.03.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу пријаве пребивалишта,79
23.03.2026,29.03.2026,БЕОГРАД-ПАЛИЛУЛА,Промена личних података,34
23.03.2026,29.03.2026,БЕОГРАД-ПАЛИЛУЛА,Промена адресе пребивалишта,74
23.03.2026,29.03.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу одјаве пребивалишта,65
23.03.2026,29.03.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу смрти лица,49
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Упис по основу стицања пунолетства,14
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве пребивалишта,50
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Промена личних података,7
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Промена адресе пребивалишта,23
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу одјаве пребивалишта,39
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу смрти лица,26
23.03.2026,29.03.2026,БЕОГРАД-РАКОВИЦА,Брисање по службеној дужности,1
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу стицања пунолетства,9
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу пријаве пребивалишта,39
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена личних података,15
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена адресе пребивалишта,6
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу одјаве пребивалишта,11
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу смрти лица,10
23.03.2026,29.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Потврда о упису у бирачки списак,2
23.03.2026,29.03.2026,БЕОГРАД-СОПОТ,Упис по основу стицања пунолетства,5
23.03.2026,29.03.2026,БЕОГРАД-СОПОТ,Упис по основу пријаве пребивалишта,29
23.03.2026,29.03.2026,БЕОГРАД-СОПОТ,Промена личних података,105
23.03.2026,29.03.2026,БЕОГРАД-СОПОТ,Промена адресе пребивалишта,5
23.03.2026,29.03.2026,БЕОГРАД-СОПОТ,Брисање по основу одјаве пребивалишта,2
23.03.2026,29.03.2026,БЕОГРАД-СОПОТ,Брисање по основу смрти лица,5
23.03.2026,29.03.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу стицања пунолетства,4
23.03.2026,29.03.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу пријаве пребивалишта,6
23.03.2026,29.03.2026,БЕОГРАД-СТАРИ ГРАД,Промена личних података,9
23.03.2026,29.03.2026,БЕОГРАД-СТАРИ ГРАД,Промена адресе пребивалишта,8
23.03.2026,29.03.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу одјаве пребивалишта,31
23.03.2026,29.03.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу смрти лица,14
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Упис по основу стицања пунолетства,11
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Упис по основу пријаве пребивалишта,19
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Промена личних података,3
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Промена адресе пребивалишта,19
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Брисање по основу одјаве пребивалишта,14
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Брисање по основу смрти лица,12
23.03.2026,29.03.2026,БЕОГРАД-СУРЧИН,Брисање по службеној дужности,4
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу стицања пунолетства,36
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве пребивалишта,68
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Промена личних података,26
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе пребивалишта,49
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу одјаве пребивалишта,40
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу смрти лица,40
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по службеној дужности,15
23.03.2026,29.03.2026,БЕОЧИН,Упис по основу стицања пунолетства,4
23.03.2026,29.03.2026,БЕОЧИН,Упис по основу пријаве пребивалишта,9
23.03.2026,29.03.2026,БЕОЧИН,Промена адресе пребивалишта,6
23.03.2026,29.03.2026,БЕОЧИН,Брисање по основу одјаве пребивалишта,4
23.03.2026,29.03.2026,БЕОЧИН,Брисање по основу смрти лица,2
23.03.2026,29.03.2026,БЕОЧИН,Брисање по службеној дужности,1
23.03.2026,29.03.2026,БЕЧЕЈ,Упис по основу стицања пунолетства,6
23.03.2026,29.03.2026,БЕЧЕЈ,Упис по основу пријаве пребивалишта,5
23.03.2026,29.03.2026,БЕЧЕЈ,Промена личних података,27
23.03.2026,29.03.2026,БЕЧЕЈ,Промена адресе пребивалишта,22
23.03.2026,29.03.2026,БЕЧЕЈ,Брисање по основу дуплог уписа,4
23.03.2026,29.03.2026,БЕЧЕЈ,Брисање по основу одјаве пребивалишта,10
23.03.2026,29.03.2026,БЕЧЕЈ,Брисање по основу смрти лица,8
23.03.2026,29.03.2026,БЕЧЕЈ,Исправка техничке грешке,1
23.03.2026,29.03.2026,БЕЧЕЈ,Брисање по службеној дужности,12
23.03.2026,29.03.2026,БЛАЦЕ,Упис по основу стицања пунолетства,1
23.03.2026,29.03.2026,БЛАЦЕ,Упис по основу пријаве пребивалишта,3
23.03.2026,29.03.2026,БЛАЦЕ,Промена личних података,1
23.03.2026,29.03.2026,БЛАЦЕ,Промена адресе пребивалишта,5
23.03.2026,29.03.2026,БЛАЦЕ,Брисање по основу одјаве пребивалишта,8
23.03.2026,29.03.2026,БЛАЦЕ,Брисање по основу смрти лица,4
23.03.2026,29.03.2026,БЛАЦЕ,Исправка техничке грешке,1
23.03.2026,29.03.2026,БОГАТИЋ,Упис по основу стицања пунолетства,6
23.03.2026,29.03.2026,БОГАТИЋ,Упис по основу пријаве пребивалишта,10
23.03.2026,29.03.2026,БОГАТИЋ,Промена личних података,3
23.03.2026,29.03.2026,БОГАТИЋ,Промена адресе пребивалишта,4
23.03.2026,29.03.2026,БОГАТИЋ,Брисање по основу одјаве пребивалишта,15
23.03.2026,29.03.2026,БОГАТИЋ,Брисање по основу смрти лица,6
23.03.2026,29.03.2026,БОЈНИК,Упис по основу стицања пунолетства,1
23.03.2026,29.03.2026,БОЈНИК,Промена личних података,2
23.03.2026,29.03.2026,БОЈНИК,Промена адресе пребивалишта,9
23.03.2026,29.03.2026,БОЈНИК,Брисање по основу одјаве пребивалишта,3
23.03.2026,29.03.2026,БОЈНИК,Брисање по основу смрти лица,3
23.03.2026,29.03.2026,БОЉЕВАЦ,Упис по основу стицања пунолетства,3
23.03.2026,29.03.2026,БОЉЕВАЦ,Упис по основу пријаве пребивалишта,1
23.03.2026,29.03.2026,БОЉЕВАЦ,Промена адресе пребивалишта,5
23.03.2026,29.03.2026,БОЉЕВАЦ,Брисање по основу одјаве пребивалишта,1
23.03.2026,29.03.2026,БОЉЕВАЦ,Брисање по основу смрти лица,3
23.03.2026,29.03.2026,БОР - ГРАД,Упис по основу пријаве пребивалишта,1
23.03.2026,29.03.2026,БОР - ГРАД,Брисање по основу одјаве пребивалишта,7
23.03.2026,29.03.2026,БОСИЛЕГРАД,Промена личних података,4
23.03.2026,29.03.2026,БОСИЛЕГРАД,Промена адресе пребивалишта,20
23.03.2026,29.03.2026,БОСИЛЕГРАД,Брисање по основу смрти лица,1
23.03.2026,29.03.2026,БРУС,Упис по основу стицања пунолетства,2
23.03.2026,29.03.2026,БРУС,Упис по основу пријаве пребивалишта,3
23.03.2026,29.03.2026,БРУС,Промена адресе пребивалишта,25
23.03.2026,29.03.2026,БРУС,Брисање по основу одјаве пребивалишта,4
23.03.2026,29.03.2026,БРУС,Брисање по основу смрти лица,3
23.03.2026,29.03.2026,БУЈАНОВАЦ,Упис по основу стицања пунолетства,5
23.03.2026,29.03.2026,БУЈАНОВАЦ,Упис по основу пријаве пребивалишта,37
23.03.2026,29.03.2026,БУЈАНОВАЦ,Промена личних података,48
23.03.2026,29.03.2026,БУЈАНОВАЦ,Промена адресе пребивалишта,77
23.03.2026,29.03.2026,БУЈАНОВАЦ,Брисање по основу одјаве пребивалишта,1
23.03.2026,29.03.2026,БУЈАНОВАЦ,Брисање по основу смрти лица,5
23.03.2026,29.03.2026,БУЈАНОВАЦ,Исправка техничке грешке,3
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Упис по основу стицања пунолетства,13
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Упис по основу пријаве пребивалишта,14
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Упис по основу пријема у држављанство,3
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Промена личних података,6
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Промена адресе пребивалишта,15
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Брисање по основу одјаве пребивалишта,12
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Брисање по основу смрти лица,28
23.03.2026,29.03.2026,ВАЉЕВО - ГРАД,Брисање по службеној дужности,2
23.03.2026,29.03.2026,ВАРВАРИН,Упис по основу стицања пунолетства,3
23.03.2026,29.03.2026,ВАРВАРИН,Упис по основу пријаве пребивалишта,2
23.03.2026,29.03.2026,ВАРВАРИН,Промена личних података,2
23.03.2026,29.03.2026,ВАРВАРИН,Промена адресе пребивалишта,115
23.03.2026,29.03.2026,ВАРВАРИН,Брисање по основу дуплог уписа,1
23.03.2026,29.03.2026,ВАРВАРИН,Брисање по основу одјаве пребивалишта,1
23.03.2026,29.03.2026,ВАРВАРИН,Брисање по основу смрти лица,7
23.03.2026,29.03.2026,ВАРВАРИН,Брисање по службеној дужности,1
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Упис по основу стицања пунолетства,6
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Упис по основу пријаве пребивалишта,8
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Упис по основу пријаве боравишта интерно расељеног лица,1
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Промена личних података,6
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Промена адресе пребивалишта,23
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Промена адресе боравишта интерно расељеног лица,4
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Брисање по основу одјаве пребивалишта,4
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Брисање по основу смрти лица,15
23.03.2026,29.03.2026,ВЕЛИКА ПЛАНА,Брисање по службеној дужности,4
23.03.2026,29.03.2026,ВЕЛИКО ГРАДИШТЕ,Упис по основу стицања пунолетства,5
23.03.2026,29.03.2026,ВЕЛИКО ГРАДИШТЕ,Упис по основу пријаве пребивалишта,9
23.03.2026,29.03.2026,ВЕЛИКО ГРАДИШТЕ,Промена личних података,4
23.03.2026,29.03.2026,ВЕЛИКО ГРАДИШТЕ,Промена адресе пребивалишта,11
23.03.2026,29.03.2026,ВЕЛИКО ГРАДИШТЕ,Брисање по основу одјаве пребивалишта,5
23.03.2026,29.03.2026,ВЕЛИКО ГРАДИШТЕ,Брисање по основу смрти лица,11
