ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
16.03.2026,КОЦЕЉЕВА,10384
16.03.2026,КРАГУЈЕВАЦ - ГРАД,152540
16.03.2026,КРАЉЕВО - ГРАД,97985
16.03.2026,КРУПАЊ,12638
16.03.2026,КРУШЕВАЦ - ГРАД,103775
16.03.2026,КУЛА,33283
16.03.2026,КУРШУМЛИЈА,13585
16.03.2026,КУЧЕВО,15288
16.03.2026,ЛАЈКОВАЦ,11281
16.03.2026,ЛАПОВО,6400
16.03.2026,ЛЕБАНЕ,16382
16.03.2026,ЛЕПОСАВИЋ,9063
16.03.2026,ЛЕСКОВАЦ - ГРАД,112554
16.03.2026,ЛИПЉАН,6042
16.03.2026,ЛОЗНИЦА - ГРАД,76495
16.03.2026,ЛУЧАНИ,14632
16.03.2026,ЉИГ,8451
16.03.2026,ЉУБОВИЈА,13175
16.03.2026,МАЈДАНПЕК,15417
16.03.2026,МАЛИ ЗВОРНИК,16203
16.03.2026,МАЛИ ИЂОШ,9792
16.03.2026,МАЛО ЦРНИЋЕ,11567
16.03.2026,МЕДВЕЂА,5981
16.03.2026,МЕРОШИНА,9726
16.03.2026,МИОНИЦА,10626
16.03.2026,НЕГОТИН,35516
16.03.2026,НИШ-МЕДИЈАНА,76523
16.03.2026,НИШ-НИШКА БАЊА,11567
16.03.2026,НИШ-ПАЛИЛУЛА,63254
16.03.2026,НИШ-ПАНТЕЛЕЈ,46314
16.03.2026,НИШ-ЦРВЕНИ КРСТ,29284
16.03.2026,НОВА ВАРОШ,12175
16.03.2026,НОВА ЦРЊА,7781
16.03.2026,НОВИ БЕЧЕЈ,18171
16.03.2026,НОВИ КНЕЖЕВАЦ,8339
16.03.2026,НОВИ ПАЗАР - ГРАД,94117
16.03.2026,НОВИ САД - ГРАД,343563
16.03.2026,НОВО БРДО,963
16.03.2026,ОБИЛИЋ,3578
16.03.2026,ОПОВО,7988
16.03.2026,ОРАХОВАЦ,1559
16.03.2026,ОСЕЧИНА,8947
16.03.2026,ОЏАЦИ,23372
16.03.2026,ПАНЧЕВО - ГРАД,106242
16.03.2026,ПАРАЋИН,45618
16.03.2026,ПЕТРОВАЦ НА МЛАВИ,30720
16.03.2026,ПЕЋ,3957
16.03.2026,ПЕЋИНЦИ,15485
16.03.2026,ПИРОТ - ГРАД,44466
16.03.2026,ПЛАНДИШТЕ,8330
16.03.2026,ПОДУЈЕВО,414
16.03.2026,ПОЖАРЕВАЦ,56990
16.03.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11369
16.03.2026,ПОЖЕГА,22524
16.03.2026,ПРЕШЕВО,44110
16.03.2026,ПРИБОЈ,26774
16.03.2026,ПРИЗРЕН,4638
16.03.2026,ПРИЈЕПОЉЕ,31620
16.03.2026,ПРИШТИНА - ГРАД,13955
16.03.2026,ПРОКУПЉЕ - ГРАД,35481
16.03.2026,РАЖАЊ,5937
16.03.2026,РАЧА,8904
16.03.2026,РАШКА,19509
16.03.2026,РЕКОВАЦ,7885
16.03.2026,РУМА,45349
16.03.2026,СВИЛАЈНАЦ,23533
16.03.2026,СВРЉИГ,9874
16.03.2026,СЕНТА,19365
16.03.2026,СЕЧАЊ,10163
16.03.2026,СЈЕНИЦА,27811
16.03.2026,СМЕДЕРЕВО - ГРАД,94033
16.03.2026,СМЕДЕРЕВСКА ПАЛАНКА,38949
16.03.2026,СОКОБАЊА,12855
16.03.2026,СОМБОР - ГРАД,69931
16.03.2026,СРБИЦА,292
16.03.2026,СРБОБРАН,13056
16.03.2026,СРЕМСКА МИТРОВИЦА - ГРАД,68096
16.03.2026,СРЕМСКИ КАРЛОВЦИ,7918
16.03.2026,СТАРА ПАЗОВА,56822
16.03.2026,СУБОТИЦА - ГРАД,124556
16.03.2026,СУРДУЛИЦА,16155
16.03.2026,ТЕМЕРИН,24799
16.03.2026,ТИТЕЛ,12577
16.03.2026,ТОПОЛА,17213
16.03.2026,ТРГОВИШТЕ,4403
16.03.2026,ТРСТЕНИК,33486
16.03.2026,ТУТИН,33669
16.03.2026,ЋИЋЕВАЦ,7134
16.03.2026,ЋУПРИЈА,27960
16.03.2026,УБ,22415
16.03.2026,УЖИЦЕ - ГРАД,56979
16.03.2026,УЖИЦЕ-СЕВОЈНО,5544
16.03.2026,УРОШЕВАЦ,3879
16.03.2026,ЦРНА ТРАВА,942
16.03.2026,ЧАЈЕТИНА,14339
16.03.2026,ЧАЧАК - ГРАД,93742
16.03.2026,ЧОКА,8538
16.03.2026,ШАБАЦ - ГРАД,99140
16.03.2026,ШИД,28859
16.03.2026,ШТРПЦЕ,5850
