ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
02.03.2026,08.03.2026,БЕЛА ПАЛАНКА,Брисање по основу смрти лица,4
02.03.2026,08.03.2026,БЕЛА ЦРКВА,Упис по основу стицања пунолетства,4
02.03.2026,08.03.2026,БЕЛА ЦРКВА,Упис по основу пријаве пребивалишта,7
02.03.2026,08.03.2026,БЕЛА ЦРКВА,Промена адресе пребивалишта,5
02.03.2026,08.03.2026,БЕЛА ЦРКВА,Брисање по основу одјаве пребивалишта,9
02.03.2026,08.03.2026,БЕЛА ЦРКВА,Брисање по основу смрти лица,9
02.03.2026,08.03.2026,БЕОГРАД-БАРАЈЕВО,Промена личних података,1
02.03.2026,08.03.2026,БЕОГРАД-БАРАЈЕВО,Промена адресе пребивалишта,3
02.03.2026,08.03.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу одјаве пребивалишта,13
02.03.2026,08.03.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу смрти лица,4
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу стицања пунолетства,24
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве пребивалишта,108
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Промена личних података,139
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе пребивалишта,33
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе боравишта интерно расељеног лица,3
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу одјаве пребивалишта,114
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу смрти лица,33
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по службеној дужности,5
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Упис по основу стицања пунолетства,12
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве пребивалишта,61
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријема у држављанство,1
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Промена личних података,6
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Промена адресе пребивалишта,9
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Брисање по основу одјаве пребивалишта,68
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Брисање по основу смрти лица,15
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Потврда о упису у бирачки списак,1
02.03.2026,08.03.2026,БЕОГРАД-ВРАЧАР,Брисање по службеној дужности,5
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Упис по основу стицања пунолетства,17
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве пребивалишта,43
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Промена личних података,23
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Промена адресе пребивалишта,21
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Промена адресе боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Брисање по основу одјаве пребивалишта,25
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Брисање по основу смрти лица,12
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ГРОЦКА,Брисање по службеној дужности,5
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу стицања пунолетства,40
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве пребивалишта,205
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве боравишта интерно расељеног лица,2
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Промена личних података,250
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе пребивалишта,65
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе боравишта интерно расељеног лица,3
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу одјаве пребивалишта,142
02.03.2026,08.03.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу смрти лица,38
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Упис по основу стицања пунолетства,37
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Упис по основу пријаве пребивалишта,107
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Упис по основу пријаве боравишта интерно расељеног лица,2
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Промена личних података,18
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Промена адресе пребивалишта,70
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Брисање по основу одјаве пребивалишта,72
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Брисање по основу смрти лица,39
02.03.2026,08.03.2026,БЕОГРАД-ЗЕМУН,Брисање по службеној дужности,35
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу стицања пунолетства,17
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве пребивалишта,14
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,2
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена личних података,8
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе пребивалишта,78
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу отпуста из држављанства,1
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу одјаве пребивалишта,18
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу смрти лица,9
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по службеној дужности,4
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу стицања пунолетства,10
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу пријаве пребивалишта,20
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу враћања пословне способности,5
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена личних података,15
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе пребивалишта,29
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу одјаве пребивалишта,12
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу губитка пословне способности,11
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу смрти лица,13
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање боравишта интерно расељеног лица,3
02.03.2026,08.03.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по службеној дужности,2
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу стицања пунолетства,46
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве пребивалишта,99
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријема у држављанство,1
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена личних података,23
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена адресе пребивалишта,57
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу отпуста из држављанства,1
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу одјаве пребивалишта,107
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу смрти лица,55
02.03.2026,08.03.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по службеној дужности,42
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу стицања пунолетства,13
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу пријаве пребивалишта,22
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена личних података,9
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе пребивалишта,55
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу одјаве пребивалишта,13
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу смрти лица,24
02.03.2026,08.03.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по службеној дужности,1
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу стицања пунолетства,6
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу пријаве пребивалишта,157
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Промена личних података,367
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Промена адресе пребивалишта,76
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу одјаве пребивалишта,104
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу смрти лица,43
02.03.2026,08.03.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Упис по основу стицања пунолетства,33
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве пребивалишта,77
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријема у држављанство,1
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве боравишта интерно расељеног лица,2
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Промена личних података,20
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Промена адресе пребивалишта,36
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Промена адресе боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу одјаве пребивалишта,63
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу смрти лица,30
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-РАКОВИЦА,Брисање по службеној дужности,24
02.03.2026,08.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу стицања пунолетства,11
02.03.2026,08.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу пријаве пребивалишта,103
02.03.2026,08.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена личних података,19
02.03.2026,08.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена адресе пребивалишта,6
02.03.2026,08.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу одјаве пребивалишта,22
02.03.2026,08.03.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу смрти лица,7
02.03.2026,08.03.2026,БЕОГРАД-СОПОТ,Упис по основу стицања пунолетства,3
02.03.2026,08.03.2026,БЕОГРАД-СОПОТ,Упис по основу пријаве пребивалишта,8
02.03.2026,08.03.2026,БЕОГРАД-СОПОТ,Промена личних података,3
02.03.2026,08.03.2026,БЕОГРАД-СОПОТ,Промена адресе пребивалишта,4
02.03.2026,08.03.2026,БЕОГРАД-СОПОТ,Брисање по основу одјаве пребивалишта,10
02.03.2026,08.03.2026,БЕОГРАД-СОПОТ,Брисање по основу смрти лица,6
02.03.2026,08.03.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу стицања пунолетства,8
02.03.2026,08.03.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу пријаве пребивалишта,51
02.03.2026,08.03.2026,БЕОГРАД-СТАРИ ГРАД,Промена личних података,19
02.03.2026,08.03.2026,БЕОГРАД-СТАРИ ГРАД,Промена адресе пребивалишта,18
02.03.2026,08.03.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу одјаве пребивалишта,54
02.03.2026,08.03.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу смрти лица,16
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Упис по основу стицања пунолетства,11
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Упис по основу пријаве пребивалишта,25
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Промена личних података,1
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Промена адресе пребивалишта,12
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Брисање по основу одјаве пребивалишта,11
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Брисање по основу смрти лица,15
02.03.2026,08.03.2026,БЕОГРАД-СУРЧИН,Брисање по службеној дужности,2
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу стицања пунолетства,45
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве пребивалишта,85
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Промена личних података,17
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе пребивалишта,34
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу одјаве пребивалишта,84
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу смрти лица,39
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по службеној дужности,2
02.03.2026,08.03.2026,БЕОЧИН,Упис по основу стицања пунолетства,1
02.03.2026,08.03.2026,БЕОЧИН,Упис по основу пријаве пребивалишта,6
02.03.2026,08.03.2026,БЕОЧИН,Промена личних података,1
02.03.2026,08.03.2026,БЕОЧИН,Промена адресе пребивалишта,4
02.03.2026,08.03.2026,БЕОЧИН,Брисање по основу одјаве пребивалишта,7
02.03.2026,08.03.2026,БЕОЧИН,Брисање по основу смрти лица,6
02.03.2026,08.03.2026,БЕОЧИН,Брисање по службеној дужности,1
02.03.2026,08.03.2026,БЕЧЕЈ,Упис по основу стицања пунолетства,3
02.03.2026,08.03.2026,БЕЧЕЈ,Упис по основу пријаве пребивалишта,8
02.03.2026,08.03.2026,БЕЧЕЈ,Промена личних података,44
02.03.2026,08.03.2026,БЕЧЕЈ,Промена адресе пребивалишта,19
02.03.2026,08.03.2026,БЕЧЕЈ,Брисање по основу одјаве пребивалишта,9
02.03.2026,08.03.2026,БЕЧЕЈ,Брисање по основу смрти лица,14
02.03.2026,08.03.2026,БЕЧЕЈ,Брисање боравишта интерно расељеног лица,1
02.03.2026,08.03.2026,БЕЧЕЈ,Брисање по службеној дужности,1
02.03.2026,08.03.2026,БЛАЦЕ,Упис по основу стицања пунолетства,4
02.03.2026,08.03.2026,БЛАЦЕ,Промена адресе пребивалишта,1
02.03.2026,08.03.2026,БЛАЦЕ,Брисање по основу одјаве пребивалишта,3
02.03.2026,08.03.2026,БЛАЦЕ,Брисање по основу смрти лица,3
02.03.2026,08.03.2026,БОГАТИЋ,Упис по основу пријаве пребивалишта,6
02.03.2026,08.03.2026,БОГАТИЋ,Промена личних података,2
02.03.2026,08.03.2026,БОГАТИЋ,Брисање по основу одјаве пребивалишта,8
02.03.2026,08.03.2026,БОГАТИЋ,Брисање по основу смрти лица,9
02.03.2026,08.03.2026,БОЈНИК,Упис по основу стицања пунолетства,3
02.03.2026,08.03.2026,БОЈНИК,Упис по основу пријаве пребивалишта,1
02.03.2026,08.03.2026,БОЈНИК,Промена личних података,1
02.03.2026,08.03.2026,БОЈНИК,Промена адресе пребивалишта,15
02.03.2026,08.03.2026,БОЈНИК,Брисање по основу одјаве пребивалишта,5
02.03.2026,08.03.2026,БОЈНИК,Брисање по основу смрти лица,4
02.03.2026,08.03.2026,БОЈНИК,Исправка техничке грешке,1
02.03.2026,08.03.2026,БОЉЕВАЦ,Упис по основу стицања пунолетства,4
02.03.2026,08.03.2026,БОЉЕВАЦ,Упис по основу пријаве пребивалишта,4
02.03.2026,08.03.2026,БОЉЕВАЦ,Брисање по основу одјаве пребивалишта,3
02.03.2026,08.03.2026,БОЉЕВАЦ,Брисање по основу смрти лица,5
02.03.2026,08.03.2026,БОЉЕВАЦ,Брисање по службеној дужности,8
02.03.2026,08.03.2026,БОР - ГРАД,Упис по основу стицања пунолетства,37
02.03.2026,08.03.2026,БОР - ГРАД,Упис по основу пријаве пребивалишта,11
02.03.2026,08.03.2026,БОР - ГРАД,Упис по основу пријема у држављанство,1
02.03.2026,08.03.2026,БОР - ГРАД,Промена личних података,2
02.03.2026,08.03.2026,БОР - ГРАД,Промена адресе пребивалишта,19
02.03.2026,08.03.2026,БОР - ГРАД,Брисање по основу одјаве пребивалишта,12
02.03.2026,08.03.2026,БОР - ГРАД,Брисање по основу губитка пословне способности,1
02.03.2026,08.03.2026,БОР - ГРАД,Брисање по основу смрти лица,16
02.03.2026,08.03.2026,БОР - ГРАД,Брисање по службеној дужности,1
02.03.2026,08.03.2026,БОСИЛЕГРАД,Упис по основу стицања пунолетства,1
02.03.2026,08.03.2026,БОСИЛЕГРАД,Промена адресе пребивалишта,20
02.03.2026,08.03.2026,БОСИЛЕГРАД,Брисање по основу одјаве пребивалишта,2
02.03.2026,08.03.2026,БОСИЛЕГРАД,Брисање по основу смрти лица,3
02.03.2026,08.03.2026,БРУС,Упис по основу стицања пунолетства,2
02.03.2026,08.03.2026,БРУС,Упис по основу пријаве пребивалишта,1
02.03.2026,08.03.2026,БРУС,Промена личних података,1
02.03.2026,08.03.2026,БРУС,Промена адресе пребивалишта,24
02.03.2026,08.03.2026,БРУС,Брисање по основу одјаве пребивалишта,8
02.03.2026,08.03.2026,БРУС,Брисање по основу смрти лица,3
02.03.2026,08.03.2026,БРУС,Брисање по службеној дужности,1
02.03.2026,08.03.2026,БУЈАНОВАЦ,Упис по основу стицања пунолетства,15
