ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
15.06.2026,ДИМИТРОВГРАД,7740
15.06.2026,ДОЉЕВАЦ,13674
15.06.2026,ЖАБАЉ,21106
15.06.2026,ЖАБАРИ,11035
15.06.2026,ЖАГУБИЦА,10278
15.06.2026,ЖИТИШТЕ,13320
15.06.2026,ЖИТОРАЂА,11748
15.06.2026,ЗАЈЕЧАР - ГРАД,46861
15.06.2026,ЗВЕЧАН,5510
15.06.2026,ЗРЕЊАНИН - ГРАД,98154
15.06.2026,ЗУБИН ПОТОК,4300
15.06.2026,ИВАЊИЦА,24102
15.06.2026,ИНЂИЈА,40533
15.06.2026,ИРИГ,8969
15.06.2026,ИСТОК,3069
15.06.2026,ЈАГОДИНА - ГРАД,63506
15.06.2026,КАЊИЖА,20679
15.06.2026,КИКИНДА - ГРАД,45838
15.06.2026,КЛАДОВО,21065
15.06.2026,КЛИНА,1902
15.06.2026,КНИЋ,10259
15.06.2026,КЊАЖЕВАЦ,22206
15.06.2026,КОВАЧИЦА,20771
15.06.2026,КОВИН,27179
15.06.2026,КОСЈЕРИЋ,8803
15.06.2026,КОСОВО ПОЉЕ,4868
15.06.2026,КОСОВСКА КАМЕНИЦА,6239
15.06.2026,КОСОВСКА МИТРОВИЦА,14751
15.06.2026,КОЦЕЉЕВА,10351
15.06.2026,КРАГУЈЕВАЦ - ГРАД,152642
15.06.2026,КРАЉЕВО - ГРАД,97941
15.06.2026,КРУПАЊ,12609
15.06.2026,КРУШЕВАЦ - ГРАД,103723
15.06.2026,КУЛА,33183
15.06.2026,КУРШУМЛИЈА,13525
15.06.2026,КУЧЕВО,15248
15.06.2026,ЛАЈКОВАЦ,11252
15.06.2026,ЛАПОВО,6397
15.06.2026,ЛЕБАНЕ,16342
15.06.2026,ЛЕПОСАВИЋ,8976
15.06.2026,ЛЕСКОВАЦ - ГРАД,112348
15.06.2026,ЛИПЉАН,6024
15.06.2026,ЛОЗНИЦА - ГРАД,76537
15.06.2026,ЛУЧАНИ,14598
15.06.2026,ЉИГ,8441
15.06.2026,ЉУБОВИЈА,13078
15.06.2026,МАЈДАНПЕК,15333
15.06.2026,МАЛИ ЗВОРНИК,16137
15.06.2026,МАЛИ ИЂОШ,9785
15.06.2026,МАЛО ЦРНИЋЕ,11533
15.06.2026,МЕДВЕЂА,5974
15.06.2026,МЕРОШИНА,9701
15.06.2026,МИОНИЦА,10619
15.06.2026,НЕГОТИН,35418
15.06.2026,НИШ-МЕДИЈАНА,76481
15.06.2026,НИШ-НИШКА БАЊА,11560
15.06.2026,НИШ-ПАЛИЛУЛА,63293
15.06.2026,НИШ-ПАНТЕЛЕЈ,46418
15.06.2026,НИШ-ЦРВЕНИ КРСТ,29292
15.06.2026,НОВА ВАРОШ,12118
15.06.2026,НОВА ЦРЊА,7740
15.06.2026,НОВИ БЕЧЕЈ,18135
15.06.2026,НОВИ КНЕЖЕВАЦ,8288
15.06.2026,НОВИ ПАЗАР - ГРАД,94449
15.06.2026,НОВИ САД - ГРАД,344219
15.06.2026,НОВО БРДО,957
15.06.2026,ОБИЛИЋ,3562
15.06.2026,ОПОВО,7978
15.06.2026,ОРАХОВАЦ,1547
15.06.2026,ОСЕЧИНА,8894
15.06.2026,ОЏАЦИ,23344
15.06.2026,ПАНЧЕВО - ГРАД,106242
15.06.2026,ПАРАЋИН,45551
15.06.2026,ПЕТРОВАЦ НА МЛАВИ,30609
15.06.2026,ПЕЋ,3909
15.06.2026,ПЕЋИНЦИ,15494
15.06.2026,ПИРОТ - ГРАД,44394
15.06.2026,ПЛАНДИШТЕ,8281
15.06.2026,ПОДУЈЕВО,410
15.06.2026,ПОЖАРЕВАЦ,56903
15.06.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11348
15.06.2026,ПОЖЕГА,22489
15.06.2026,ПРЕШЕВО,44262
15.06.2026,ПРИБОЈ,26683
15.06.2026,ПРИЗРЕН,4587
15.06.2026,ПРИЈЕПОЉЕ,31578
15.06.2026,ПРИШТИНА - ГРАД,13831
15.06.2026,ПРОКУПЉЕ - ГРАД,35369
15.06.2026,РАЖАЊ,5911
15.06.2026,РАЧА,8919
15.06.2026,РАШКА,19526
15.06.2026,РЕКОВАЦ,7849
15.06.2026,РУМА,45277
15.06.2026,СВИЛАЈНАЦ,23450
15.06.2026,СВРЉИГ,9830
15.06.2026,СЕНТА,19349
15.06.2026,СЕЧАЊ,10156
15.06.2026,СЈЕНИЦА,27852
15.06.2026,СМЕДЕРЕВО - ГРАД,93912
15.06.2026,СМЕДЕРЕВСКА ПАЛАНКА,38826
15.06.2026,СОКОБАЊА,12818
15.06.2026,СОМБОР - ГРАД,69712
15.06.2026,СРБИЦА,292
15.06.2026,СРБОБРАН,13057
15.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,68010
15.06.2026,СРЕМСКИ КАРЛОВЦИ,7904
15.06.2026,СТАРА ПАЗОВА,56845
15.06.2026,СУБОТИЦА - ГРАД,124428
15.06.2026,СУРДУЛИЦА,16113
15.06.2026,ТЕМЕРИН,24793
15.06.2026,ТИТЕЛ,12557
15.06.2026,ТОПОЛА,17192
15.06.2026,ТРГОВИШТЕ,4374
15.06.2026,ТРСТЕНИК,33413
15.06.2026,ТУТИН,33700
15.06.2026,ЋИЋЕВАЦ,7128
15.06.2026,ЋУПРИЈА,27895
15.06.2026,УБ,22416
15.06.2026,УЖИЦЕ - ГРАД,56839
15.06.2026,УЖИЦЕ-СЕВОЈНО,5531
15.06.2026,УРОШЕВАЦ,3845
15.06.2026,ЦРНА ТРАВА,935
15.06.2026,ЧАЈЕТИНА,14500
15.06.2026,ЧАЧАК - ГРАД,93709
15.06.2026,ЧОКА,8519
15.06.2026,ШАБАЦ - ГРАД,99028
15.06.2026,ШИД,28804
15.06.2026,ШТРПЦЕ,5823
