ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
03.08.2026,09.08.2026,АРИЉЕ,Промена адресе пребивалишта,67
03.08.2026,09.08.2026,АРИЉЕ,Брисање по основу одјаве пребивалишта,4
03.08.2026,09.08.2026,АРИЉЕ,Брисање по основу смрти лица,3
03.08.2026,09.08.2026,БАБУШНИЦА,Упис по основу стицања пунолетства,2
03.08.2026,09.08.2026,БАБУШНИЦА,Упис по основу пријаве пребивалишта,3
03.08.2026,09.08.2026,БАБУШНИЦА,Промена адресе пребивалишта,6
03.08.2026,09.08.2026,БАБУШНИЦА,Брисање по основу одјаве пребивалишта,3
03.08.2026,09.08.2026,БАБУШНИЦА,Брисање по основу смрти лица,1
03.08.2026,09.08.2026,БАЈИНА БАШТА,Промена личних података,1
03.08.2026,09.08.2026,БАЈИНА БАШТА,Промена адресе пребивалишта,9
03.08.2026,09.08.2026,БАЈИНА БАШТА,Брисање по основу одјаве пребивалишта,4
03.08.2026,09.08.2026,БАЈИНА БАШТА,Брисање по основу смрти лица,5
03.08.2026,09.08.2026,БАТОЧИНА,Упис по основу стицања пунолетства,2
03.08.2026,09.08.2026,БАТОЧИНА,Упис по основу пријаве пребивалишта,7
03.08.2026,09.08.2026,БАТОЧИНА,Промена личних података,4
03.08.2026,09.08.2026,БАТОЧИНА,Промена адресе пребивалишта,13
03.08.2026,09.08.2026,БАТОЧИНА,Брисање по основу одјаве пребивалишта,1
03.08.2026,09.08.2026,БАТОЧИНА,Брисање по основу смрти лица,1
03.08.2026,09.08.2026,БАЧ,Упис по основу стицања пунолетства,1
03.08.2026,09.08.2026,БАЧ,Упис по основу пријаве пребивалишта,1
03.08.2026,09.08.2026,БАЧ,Промена личних података,1
03.08.2026,09.08.2026,БАЧ,Промена адресе пребивалишта,4
03.08.2026,09.08.2026,БАЧ,Брисање по основу одјаве пребивалишта,5
03.08.2026,09.08.2026,БАЧ,Брисање по основу смрти лица,1
03.08.2026,09.08.2026,БАЧКА ПАЛАНКА,Упис по основу стицања пунолетства,15
03.08.2026,09.08.2026,БАЧКА ПАЛАНКА,Упис по основу пријаве пребивалишта,9
03.08.2026,09.08.2026,БАЧКА ПАЛАНКА,Промена личних података,3
03.08.2026,09.08.2026,БАЧКА ПАЛАНКА,Промена адресе пребивалишта,18
03.08.2026,09.08.2026,БАЧКА ПАЛАНКА,Брисање по основу одјаве пребивалишта,10
03.08.2026,09.08.2026,БАЧКА ПАЛАНКА,Брисање по основу смрти лица,16
03.08.2026,09.08.2026,БАЧКА ТОПОЛА,Упис по основу стицања пунолетства,10
03.08.2026,09.08.2026,БАЧКА ТОПОЛА,Упис по основу пријаве пребивалишта,4
03.08.2026,09.08.2026,БАЧКА ТОПОЛА,Промена личних података,12
03.08.2026,09.08.2026,БАЧКА ТОПОЛА,Промена адресе пребивалишта,10
03.08.2026,09.08.2026,БАЧКА ТОПОЛА,Брисање по основу одјаве пребивалишта,3
03.08.2026,09.08.2026,БАЧКА ТОПОЛА,Брисање по основу смрти лица,4
03.08.2026,09.08.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу стицања пунолетства,2
03.08.2026,09.08.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу пријаве пребивалишта,3
03.08.2026,09.08.2026,БАЧКИ ПЕТРОВАЦ,Промена адресе пребивалишта,9
03.08.2026,09.08.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу одјаве пребивалишта,2
03.08.2026,09.08.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу смрти лица,3
03.08.2026,09.08.2026,БЕЛА ПАЛАНКА,Упис по основу стицања пунолетства,1
03.08.2026,09.08.2026,БЕЛА ПАЛАНКА,Упис по основу пријаве пребивалишта,2
03.08.2026,09.08.2026,БЕЛА ПАЛАНКА,Промена личних података,2
03.08.2026,09.08.2026,БЕЛА ПАЛАНКА,Промена адресе пребивалишта,12
03.08.2026,09.08.2026,БЕЛА ПАЛАНКА,Брисање по основу смрти лица,1
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Упис по основу стицања пунолетства,5
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Упис по основу пријаве пребивалишта,6
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Промена личних података,78
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Промена адресе пребивалишта,309
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Брисање по основу отпуста из држављанства,1
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Брисање по основу дуплог уписа,1
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Брисање по основу одјаве пребивалишта,9
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Брисање по основу смрти лица,4
03.08.2026,09.08.2026,БЕЛА ЦРКВА,Брисање по службеној дужности,1
03.08.2026,09.08.2026,БЕОГРАД-БАРАЈЕВО,Промена личних података,1
03.08.2026,09.08.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу одјаве пребивалишта,3
03.08.2026,09.08.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу смрти лица,7
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу стицања пунолетства,35
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве пребивалишта,108
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Промена личних података,41
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе пребивалишта,39
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу одјаве пребивалишта,84
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу смрти лица,25
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање боравишта интерно расељеног лица,4
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Исправка техничке грешке,1
03.08.2026,09.08.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по службеној дужности,1
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Упис по основу стицања пунолетства,10
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве пребивалишта,34
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Промена личних података,20
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Промена адресе пребивалишта,9
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Брисање по основу одјаве пребивалишта,40
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Брисање по основу смрти лица,10
03.08.2026,09.08.2026,БЕОГРАД-ВРАЧАР,Брисање по службеној дужности,4
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Упис по основу стицања пунолетства,19
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве пребивалишта,40
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Промена личних података,22
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Промена адресе пребивалишта,23
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Брисање по основу одјаве пребивалишта,7
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Брисање по основу смрти лица,13
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Брисање боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-ГРОЦКА,Брисање по службеној дужности,5
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу стицања пунолетства,41
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве пребивалишта,98
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Промена личних података,52
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе пребивалишта,32
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу одјаве пребивалишта,117
03.08.2026,09.08.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу смрти лица,29
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Упис по основу стицања пунолетства,45
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Упис по основу пријаве пребивалишта,88
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Промена личних података,17
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Промена адресе пребивалишта,60
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Брисање по основу дуплог уписа,1
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Брисање по основу одјаве пребивалишта,49
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Брисање по основу смрти лица,11
03.08.2026,09.08.2026,БЕОГРАД-ЗЕМУН,Брисање по службеној дужности,14
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу стицања пунолетства,16
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве пребивалишта,8
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена личних података,3
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе пребивалишта,34
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу одјаве пребивалишта,8
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу смрти лица,14
03.08.2026,09.08.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по службеној дужности,9
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу стицања пунолетства,14
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу пријаве пребивалишта,23
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена личних података,14
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе пребивалишта,24
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу одјаве пребивалишта,6
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу смрти лица,9
03.08.2026,09.08.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу стицања пунолетства,57
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве пребивалишта,83
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена личних података,35
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена адресе пребивалишта,39
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена адресе боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу отпуста из држављанства,1
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу одјаве пребивалишта,78
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу смрти лица,36
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Потврда о упису у бирачки списак,3
03.08.2026,09.08.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по службеној дужности,53
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу стицања пунолетства,22
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу пријаве пребивалишта,19
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена личних података,10
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе пребивалишта,61
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу одјаве пребивалишта,6
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу губитка пословне способности,1
03.08.2026,09.08.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу смрти лица,16
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу стицања пунолетства,46
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу пријаве пребивалишта,186
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Промена личних података,91
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Промена адресе пребивалишта,48
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу одјаве пребивалишта,84
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу смрти лица,41
03.08.2026,09.08.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Упис по основу стицања пунолетства,6
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Промена личних података,1
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Промена адресе пребивалишта,3
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу одјаве пребивалишта,38
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу смрти лица,22
03.08.2026,09.08.2026,БЕОГРАД-РАКОВИЦА,Брисање боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу стицања пунолетства,10
03.08.2026,09.08.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу пријаве пребивалишта,33
03.08.2026,09.08.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена личних података,9
03.08.2026,09.08.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена адресе пребивалишта,5
03.08.2026,09.08.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу одјаве пребивалишта,18
03.08.2026,09.08.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу смрти лица,8
03.08.2026,09.08.2026,БЕОГРАД-СОПОТ,Упис по основу стицања пунолетства,6
03.08.2026,09.08.2026,БЕОГРАД-СОПОТ,Упис по основу пријаве пребивалишта,3
03.08.2026,09.08.2026,БЕОГРАД-СОПОТ,Промена личних података,6
03.08.2026,09.08.2026,БЕОГРАД-СОПОТ,Промена адресе пребивалишта,10
03.08.2026,09.08.2026,БЕОГРАД-СОПОТ,Брисање по основу одјаве пребивалишта,8
03.08.2026,09.08.2026,БЕОГРАД-СОПОТ,Брисање по основу смрти лица,2
03.08.2026,09.08.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу стицања пунолетства,12
03.08.2026,09.08.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу пријаве пребивалишта,29
03.08.2026,09.08.2026,БЕОГРАД-СТАРИ ГРАД,Промена личних података,17
03.08.2026,09.08.2026,БЕОГРАД-СТАРИ ГРАД,Промена адресе пребивалишта,7
03.08.2026,09.08.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу одјаве пребивалишта,24
03.08.2026,09.08.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу смрти лица,10
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Упис по основу стицања пунолетства,11
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Упис по основу пријаве пребивалишта,26
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Промена личних података,5
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Промена адресе пребивалишта,9
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Брисање по основу одјаве пребивалишта,7
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Брисање по основу смрти лица,8
03.08.2026,09.08.2026,БЕОГРАД-СУРЧИН,Брисање по службеној дужности,14
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу стицања пунолетства,41
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве пребивалишта,61
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Промена личних података,26
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе пребивалишта,28
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе боравишта интерно расељеног лица,2
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу одјаве пребивалишта,33
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу смрти лица,39
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Брисање боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по службеној дужности,10
03.08.2026,09.08.2026,БЕОЧИН,Упис по основу стицања пунолетства,5
03.08.2026,09.08.2026,БЕОЧИН,Упис по основу пријаве пребивалишта,5
03.08.2026,09.08.2026,БЕОЧИН,Промена личних података,1
03.08.2026,09.08.2026,БЕОЧИН,Промена адресе пребивалишта,2
03.08.2026,09.08.2026,БЕОЧИН,Брисање по основу одјаве пребивалишта,5
03.08.2026,09.08.2026,БЕОЧИН,Брисање по основу смрти лица,3
03.08.2026,09.08.2026,БЕЧЕЈ,Упис по основу стицања пунолетства,9
03.08.2026,09.08.2026,БЕЧЕЈ,Упис по основу пријаве пребивалишта,4
03.08.2026,09.08.2026,БЕЧЕЈ,Промена личних података,38
03.08.2026,09.08.2026,БЕЧЕЈ,Промена адресе пребивалишта,26
03.08.2026,09.08.2026,БЕЧЕЈ,Брисање по основу одјаве пребивалишта,9
03.08.2026,09.08.2026,БЕЧЕЈ,Брисање по основу смрти лица,9
03.08.2026,09.08.2026,БЕЧЕЈ,Исправка техничке грешке,1
03.08.2026,09.08.2026,БЛАЦЕ,Упис по основу стицања пунолетства,4
03.08.2026,09.08.2026,БЛАЦЕ,Промена личних података,2
03.08.2026,09.08.2026,БЛАЦЕ,Промена адресе пребивалишта,6
03.08.2026,09.08.2026,БЛАЦЕ,Брисање по основу одјаве пребивалишта,1
03.08.2026,09.08.2026,БЛАЦЕ,Брисање по основу смрти лица,3
03.08.2026,09.08.2026,БОГАТИЋ,Упис по основу стицања пунолетства,9
03.08.2026,09.08.2026,БОГАТИЋ,Упис по основу пријаве пребивалишта,16
03.08.2026,09.08.2026,БОГАТИЋ,Промена личних података,5
03.08.2026,09.08.2026,БОГАТИЋ,Промена адресе пребивалишта,10
03.08.2026,09.08.2026,БОГАТИЋ,Брисање по основу одјаве пребивалишта,7
03.08.2026,09.08.2026,БОГАТИЋ,Брисање по основу смрти лица,5
03.08.2026,09.08.2026,БОЈНИК,Упис по основу стицања пунолетства,3
03.08.2026,09.08.2026,БОЈНИК,Упис по основу пријаве пребивалишта,5
03.08.2026,09.08.2026,БОЈНИК,Промена адресе пребивалишта,20
03.08.2026,09.08.2026,БОЈНИК,Брисање по основу одјаве пребивалишта,3
03.08.2026,09.08.2026,БОЈНИК,Брисање по основу смрти лица,5
03.08.2026,09.08.2026,БОЉЕВАЦ,Упис по основу пријаве пребивалишта,1
03.08.2026,09.08.2026,БОЉЕВАЦ,Промена личних података,2
03.08.2026,09.08.2026,БОЉЕВАЦ,Промена адресе пребивалишта,1
03.08.2026,09.08.2026,БОЉЕВАЦ,Брисање по основу одјаве пребивалишта,1
03.08.2026,09.08.2026,БОЉЕВАЦ,Брисање по основу смрти лица,1
03.08.2026,09.08.2026,БОР - ГРАД,Упис по основу стицања пунолетства,4
03.08.2026,09.08.2026,БОР - ГРАД,Упис по основу пријаве пребивалишта,7
03.08.2026,09.08.2026,БОР - ГРАД,Промена личних података,2
03.08.2026,09.08.2026,БОР - ГРАД,Промена адресе пребивалишта,17
03.08.2026,09.08.2026,БОР - ГРАД,Промена адресе боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БОР - ГРАД,Брисање по основу одјаве пребивалишта,8
03.08.2026,09.08.2026,БОР - ГРАД,Брисање по основу губитка пословне способности,2
03.08.2026,09.08.2026,БОР - ГРАД,Брисање по основу смрти лица,15
03.08.2026,09.08.2026,БОР - ГРАД,Брисање по службеној дужности,2
03.08.2026,09.08.2026,БОСИЛЕГРАД,Упис по основу стицања пунолетства,1
03.08.2026,09.08.2026,БОСИЛЕГРАД,Упис по основу пријаве пребивалишта,1
03.08.2026,09.08.2026,БОСИЛЕГРАД,Промена адресе пребивалишта,12
03.08.2026,09.08.2026,БОСИЛЕГРАД,Брисање по основу одјаве пребивалишта,1
03.08.2026,09.08.2026,БОСИЛЕГРАД,Брисање по основу смрти лица,2
03.08.2026,09.08.2026,БРУС,Упис по основу стицања пунолетства,4
03.08.2026,09.08.2026,БРУС,Упис по основу пријаве пребивалишта,1
03.08.2026,09.08.2026,БРУС,Промена личних података,2
03.08.2026,09.08.2026,БРУС,Промена адресе пребивалишта,34
03.08.2026,09.08.2026,БРУС,Брисање по основу одјаве пребивалишта,5
03.08.2026,09.08.2026,БРУС,Брисање по основу смрти лица,2
03.08.2026,09.08.2026,БУЈАНОВАЦ,Упис по основу стицања пунолетства,13
03.08.2026,09.08.2026,БУЈАНОВАЦ,Упис по основу пријаве пребивалишта,31
03.08.2026,09.08.2026,БУЈАНОВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
03.08.2026,09.08.2026,БУЈАНОВАЦ,Промена личних података,60
03.08.2026,09.08.2026,БУЈАНОВАЦ,Промена адресе пребивалишта,123
03.08.2026,09.08.2026,БУЈАНОВАЦ,Брисање по основу одјаве пребивалишта,5
03.08.2026,09.08.2026,БУЈАНОВАЦ,Брисање по основу смрти лица,6
03.08.2026,09.08.2026,БУЈАНОВАЦ,Исправка техничке грешке,1
03.08.2026,09.08.2026,ВАЉЕВО - ГРАД,Упис по основу стицања пунолетства,14
03.08.2026,09.08.2026,ВАЉЕВО - ГРАД,Упис по основу пријаве пребивалишта,1
03.08.2026,09.08.2026,ВАЉЕВО - ГРАД,Промена личних података,5
03.08.2026,09.08.2026,ВАЉЕВО - ГРАД,Промена адресе пребивалишта,37
03.08.2026,09.08.2026,ВАЉЕВО - ГРАД,Брисање по основу одјаве пребивалишта,15
03.08.2026,09.08.2026,ВАЉЕВО - ГРАД,Брисање по основу смрти лица,25
03.08.2026,09.08.2026,ВАРВАРИН,Упис по основу стицања пунолетства,3
03.08.2026,09.08.2026,ВАРВАРИН,Упис по основу пријаве пребивалишта,4
03.08.2026,09.08.2026,ВАРВАРИН,Промена личних података,2
03.08.2026,09.08.2026,ВАРВАРИН,Промена адресе пребивалишта,37
03.08.2026,09.08.2026,ВАРВАРИН,Брисање по основу отпуста из држављанства,1
03.08.2026,09.08.2026,ВАРВАРИН,Брисање по основу одјаве пребивалишта,3
03.08.2026,09.08.2026,ВАРВАРИН,Брисање по основу смрти лица,5
