ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Упис по основу стицања пунолетства,7
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Упис по основу пријаве пребивалишта,31
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Промена личних података,10
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Промена адресе пребивалишта,25
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Брисање по основу одјаве пребивалишта,13
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Брисање по основу смрти лица,8
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Брисање боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,НИШ-ПАНТЕЛЕЈ,Брисање по службеној дужности,5
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Упис по основу стицања пунолетства,6
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Упис по основу пријаве пребивалишта,12
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Промена личних података,4
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Промена адресе пребивалишта,21
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Промена адресе боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Брисање по основу одјаве пребивалишта,14
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Брисање по основу смрти лица,9
01.06.2026,07.06.2026,НИШ-ЦРВЕНИ КРСТ,Брисање по службеној дужности,2
01.06.2026,07.06.2026,НОВА ВАРОШ,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,НОВА ВАРОШ,Упис по основу пријаве пребивалишта,2
01.06.2026,07.06.2026,НОВА ВАРОШ,Промена личних података,2
01.06.2026,07.06.2026,НОВА ВАРОШ,Промена адресе пребивалишта,3
01.06.2026,07.06.2026,НОВА ВАРОШ,Брисање по основу одјаве пребивалишта,5
01.06.2026,07.06.2026,НОВА ВАРОШ,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,НОВА ЦРЊА,Упис по основу пријаве пребивалишта,1
01.06.2026,07.06.2026,НОВА ЦРЊА,Промена адресе пребивалишта,5
01.06.2026,07.06.2026,НОВА ЦРЊА,Брисање по основу дуплог уписа,1
01.06.2026,07.06.2026,НОВА ЦРЊА,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,НОВА ЦРЊА,Брисање боравишта интерно расељеног лица,2
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Упис по основу стицања пунолетства,6
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Упис по основу пријаве пребивалишта,6
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Промена адресе пребивалишта,6
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Брисање по основу одјаве пребивалишта,2
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Брисање по основу губитка пословне способности,1
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Брисање по основу смрти лица,6
01.06.2026,07.06.2026,НОВИ БЕЧЕЈ,Исправка техничке грешке,2
01.06.2026,07.06.2026,НОВИ КНЕЖЕВАЦ,Упис по основу стицања пунолетства,1
01.06.2026,07.06.2026,НОВИ КНЕЖЕВАЦ,Упис по основу пријаве пребивалишта,4
01.06.2026,07.06.2026,НОВИ КНЕЖЕВАЦ,Промена личних података,3
01.06.2026,07.06.2026,НОВИ КНЕЖЕВАЦ,Промена адресе пребивалишта,6
01.06.2026,07.06.2026,НОВИ КНЕЖЕВАЦ,Брисање по основу одјаве пребивалишта,6
01.06.2026,07.06.2026,НОВИ КНЕЖЕВАЦ,Брисање по основу смрти лица,7
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Упис по основу стицања пунолетства,71
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Упис по основу пријаве пребивалишта,23
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Упис по основу пријема у држављанство,2
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Промена личних података,8
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Промена адресе пребивалишта,120
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Промена адресе боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Брисање по основу одјаве пребивалишта,5
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Брисање по основу смрти лица,26
01.06.2026,07.06.2026,НОВИ ПАЗАР - ГРАД,Исправка техничке грешке,1
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Упис по основу стицања пунолетства,74
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Упис по основу пријаве пребивалишта,130
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Упис по основу пријаве боравишта интерно расељеног лица,2
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Промена личних података,96
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Промена адресе пребивалишта,182
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Брисање по основу одјаве пребивалишта,43
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Брисање по основу смрти лица,68
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Брисање боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Исправка техничке грешке,1
01.06.2026,07.06.2026,НОВИ САД - ГРАД,Брисање по службеној дужности,17
01.06.2026,07.06.2026,ОБИЛИЋ,Брисање по основу одјаве пребивалишта,2
01.06.2026,07.06.2026,ОБИЛИЋ,Брисање по основу смрти лица,3
01.06.2026,07.06.2026,ОПОВО,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,ОПОВО,Упис по основу пријаве пребивалишта,1
01.06.2026,07.06.2026,ОПОВО,Промена адресе пребивалишта,3
01.06.2026,07.06.2026,ОПОВО,Брисање по основу одјаве пребивалишта,3
01.06.2026,07.06.2026,ОПОВО,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,ОРАХОВАЦ,Упис по основу стицања пунолетства,3
01.06.2026,07.06.2026,ОРАХОВАЦ,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,ОРАХОВАЦ,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,ОСЕЧИНА,Упис по основу стицања пунолетства,1
01.06.2026,07.06.2026,ОСЕЧИНА,Промена личних података,1
01.06.2026,07.06.2026,ОСЕЧИНА,Промена адресе пребивалишта,1
01.06.2026,07.06.2026,ОСЕЧИНА,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,ОСЕЧИНА,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,ОЏАЦИ,Упис по основу стицања пунолетства,3
01.06.2026,07.06.2026,ОЏАЦИ,Упис по основу пријаве пребивалишта,8
01.06.2026,07.06.2026,ОЏАЦИ,Промена личних података,2
01.06.2026,07.06.2026,ОЏАЦИ,Промена адресе пребивалишта,80
01.06.2026,07.06.2026,ОЏАЦИ,Брисање по основу одјаве пребивалишта,4
01.06.2026,07.06.2026,ОЏАЦИ,Брисање по основу смрти лица,8
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Упис по основу стицања пунолетства,20
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Упис по основу пријаве пребивалишта,36
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Промена личних података,17
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Промена адресе пребивалишта,48
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Брисање по основу одјаве пребивалишта,13
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Брисање по основу смрти лица,26
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Брисање боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,ПАНЧЕВО - ГРАД,Брисање по службеној дужности,5
01.06.2026,07.06.2026,ПАРАЋИН,Упис по основу стицања пунолетства,10
01.06.2026,07.06.2026,ПАРАЋИН,Упис по основу пријаве пребивалишта,9
01.06.2026,07.06.2026,ПАРАЋИН,Промена личних података,7
01.06.2026,07.06.2026,ПАРАЋИН,Промена адресе пребивалишта,136
01.06.2026,07.06.2026,ПАРАЋИН,Брисање по основу отпуста из држављанства,1
01.06.2026,07.06.2026,ПАРАЋИН,Брисање по основу одјаве пребивалишта,11
01.06.2026,07.06.2026,ПАРАЋИН,Брисање по основу смрти лица,21
01.06.2026,07.06.2026,ПЕТРОВАЦ НА МЛАВИ,Упис по основу стицања пунолетства,4
01.06.2026,07.06.2026,ПЕТРОВАЦ НА МЛАВИ,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,ПЕТРОВАЦ НА МЛАВИ,Брисање по основу смрти лица,10
01.06.2026,07.06.2026,ПЕЋ,Брисање по основу одјаве пребивалишта,3
01.06.2026,07.06.2026,ПЕЋИНЦИ,Упис по основу стицања пунолетства,8
01.06.2026,07.06.2026,ПЕЋИНЦИ,Упис по основу пријаве пребивалишта,8
01.06.2026,07.06.2026,ПЕЋИНЦИ,Промена личних података,5
01.06.2026,07.06.2026,ПЕЋИНЦИ,Промена адресе пребивалишта,3
01.06.2026,07.06.2026,ПЕЋИНЦИ,Брисање по основу одјаве пребивалишта,7
01.06.2026,07.06.2026,ПЕЋИНЦИ,Брисање по основу смрти лица,5
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Упис по основу стицања пунолетства,10
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Упис по основу пријаве пребивалишта,7
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Промена личних података,4
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Промена адресе пребивалишта,13
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Брисање по основу смрти лица,12
01.06.2026,07.06.2026,ПИРОТ - ГРАД,Брисање по службеној дужности,1
01.06.2026,07.06.2026,ПЛАНДИШТЕ,Упис по основу пријаве пребивалишта,2
01.06.2026,07.06.2026,ПЛАНДИШТЕ,Промена личних података,1
01.06.2026,07.06.2026,ПЛАНДИШТЕ,Брисање по основу дуплог уписа,1
01.06.2026,07.06.2026,ПЛАНДИШТЕ,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Упис по основу стицања пунолетства,12
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Упис по основу пријаве пребивалишта,2
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Промена личних података,21
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Промена адресе пребивалишта,124
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Брисање по основу одјаве пребивалишта,10
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Брисање по основу смрти лица,24
01.06.2026,07.06.2026,ПОЖАРЕВАЦ,Брисање по службеној дужности,2
01.06.2026,07.06.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,Упис по основу стицања пунолетства,3
01.06.2026,07.06.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,Упис по основу пријаве пребивалишта,3
01.06.2026,07.06.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,Промена адресе пребивалишта,2
01.06.2026,07.06.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,Брисање по основу одјаве пребивалишта,3
01.06.2026,07.06.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,Брисање по основу смрти лица,5
01.06.2026,07.06.2026,ПОЖЕГА,Упис по основу стицања пунолетства,3
01.06.2026,07.06.2026,ПОЖЕГА,Упис по основу пријаве пребивалишта,6
01.06.2026,07.06.2026,ПОЖЕГА,Промена личних података,2
01.06.2026,07.06.2026,ПОЖЕГА,Промена адресе пребивалишта,33
01.06.2026,07.06.2026,ПОЖЕГА,Брисање по основу одјаве пребивалишта,7
01.06.2026,07.06.2026,ПОЖЕГА,Брисање по основу смрти лица,5
01.06.2026,07.06.2026,ПОЖЕГА,Брисање боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,ПРЕШЕВО,Упис по основу стицања пунолетства,24
01.06.2026,07.06.2026,ПРЕШЕВО,Упис по основу пријаве пребивалишта,20
01.06.2026,07.06.2026,ПРЕШЕВО,Промена личних података,6
01.06.2026,07.06.2026,ПРЕШЕВО,Промена адресе пребивалишта,104
01.06.2026,07.06.2026,ПРЕШЕВО,Брисање по основу одјаве пребивалишта,2
01.06.2026,07.06.2026,ПРЕШЕВО,Брисање по основу смрти лица,4
01.06.2026,07.06.2026,ПРЕШЕВО,Исправка техничке грешке,1
01.06.2026,07.06.2026,ПРИБОЈ,Упис по основу стицања пунолетства,6
01.06.2026,07.06.2026,ПРИБОЈ,Упис по основу пријаве пребивалишта,1
01.06.2026,07.06.2026,ПРИБОЈ,Промена адресе пребивалишта,2
01.06.2026,07.06.2026,ПРИБОЈ,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,ПРИБОЈ,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,ПРИЗРЕН,Брисање по основу одјаве пребивалишта,8
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Упис по основу стицања пунолетства,15
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Упис по основу пријаве пребивалишта,17
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Промена личних података,5
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Промена адресе пребивалишта,347
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Брисање по основу отпуста из држављанства,1
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Брисање по основу одјаве пребивалишта,10
01.06.2026,07.06.2026,ПРИЈЕПОЉЕ,Брисање по основу смрти лица,10
01.06.2026,07.06.2026,ПРИШТИНА - ГРАД,Упис по основу стицања пунолетства,6
01.06.2026,07.06.2026,ПРИШТИНА - ГРАД,Брисање по основу одјаве пребивалишта,8
01.06.2026,07.06.2026,ПРИШТИНА - ГРАД,Брисање по основу смрти лица,5
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Упис по основу стицања пунолетства,7
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Упис по основу пријаве пребивалишта,4
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Промена личних података,3
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Промена адресе пребивалишта,13
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Брисање по основу одјаве пребивалишта,13
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Брисање по основу смрти лица,4
01.06.2026,07.06.2026,ПРОКУПЉЕ - ГРАД,Брисање по службеној дужности,8
01.06.2026,07.06.2026,РАЖАЊ,Упис по основу стицања пунолетства,1
01.06.2026,07.06.2026,РАЖАЊ,Упис по основу пријаве пребивалишта,2
01.06.2026,07.06.2026,РАЖАЊ,Промена личних података,2
01.06.2026,07.06.2026,РАЖАЊ,Промена адресе пребивалишта,6
01.06.2026,07.06.2026,РАЖАЊ,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,РАЖАЊ,Брисање по основу смрти лица,3
01.06.2026,07.06.2026,РАЧА,Упис по основу стицања пунолетства,1
01.06.2026,07.06.2026,РАЧА,Упис по основу пријаве пребивалишта,1
01.06.2026,07.06.2026,РАЧА,Промена адресе пребивалишта,7
01.06.2026,07.06.2026,РАЧА,Брисање по основу одјаве пребивалишта,2
01.06.2026,07.06.2026,РАЧА,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,РАШКА,Упис по основу пријаве пребивалишта,11
01.06.2026,07.06.2026,РАШКА,Промена личних података,3
01.06.2026,07.06.2026,РАШКА,Промена адресе пребивалишта,7
01.06.2026,07.06.2026,РАШКА,Брисање по основу одјаве пребивалишта,3
01.06.2026,07.06.2026,РАШКА,Брисање по основу смрти лица,6
01.06.2026,07.06.2026,РАШКА,Исправка техничке грешке,1
01.06.2026,07.06.2026,РЕКОВАЦ,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,РЕКОВАЦ,Промена личних података,1
01.06.2026,07.06.2026,РЕКОВАЦ,Промена адресе пребивалишта,23
01.06.2026,07.06.2026,РЕКОВАЦ,Брисање по основу смрти лица,3
01.06.2026,07.06.2026,РУМА,Упис по основу стицања пунолетства,7
01.06.2026,07.06.2026,РУМА,Упис по основу пријаве пребивалишта,8
01.06.2026,07.06.2026,РУМА,Промена личних података,14
01.06.2026,07.06.2026,РУМА,Промена адресе пребивалишта,39
01.06.2026,07.06.2026,РУМА,Брисање по основу одјаве пребивалишта,4
01.06.2026,07.06.2026,РУМА,Брисање по основу смрти лица,12
01.06.2026,07.06.2026,РУМА,Брисање по службеној дужности,1
01.06.2026,07.06.2026,СВИЛАЈНАЦ,Упис по основу стицања пунолетства,5
01.06.2026,07.06.2026,СВИЛАЈНАЦ,Упис по основу пријаве пребивалишта,9
01.06.2026,07.06.2026,СВИЛАЈНАЦ,Промена личних података,3
01.06.2026,07.06.2026,СВИЛАЈНАЦ,Промена адресе пребивалишта,23
01.06.2026,07.06.2026,СВИЛАЈНАЦ,Брисање по основу одјаве пребивалишта,4
01.06.2026,07.06.2026,СВИЛАЈНАЦ,Брисање по основу смрти лица,7
01.06.2026,07.06.2026,СВРЉИГ,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,СВРЉИГ,Промена адресе пребивалишта,9
01.06.2026,07.06.2026,СВРЉИГ,Брисање по основу смрти лица,6
01.06.2026,07.06.2026,СЕНТА,Брисање по основу смрти лица,3
01.06.2026,07.06.2026,СЕЧАЊ,Промена адресе пребивалишта,2
01.06.2026,07.06.2026,СЕЧАЊ,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,СЈЕНИЦА,Упис по основу стицања пунолетства,1
01.06.2026,07.06.2026,СЈЕНИЦА,Промена личних података,2
01.06.2026,07.06.2026,СЈЕНИЦА,Промена адресе пребивалишта,15
01.06.2026,07.06.2026,СЈЕНИЦА,Брисање по основу одјаве пребивалишта,8
01.06.2026,07.06.2026,СЈЕНИЦА,Брисање по основу смрти лица,12
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Упис по основу стицања пунолетства,18
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Упис по основу пријаве пребивалишта,4
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Упис по основу пријаве боравишта интерно расељеног лица,5
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Промена личних података,46
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Промена адресе пребивалишта,380
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Промена адресе боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Брисање по основу дуплог уписа,1
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Брисање по основу одјаве пребивалишта,7
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Брисање по основу губитка пословне способности,2
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Брисање по основу смрти лица,28
01.06.2026,07.06.2026,СМЕДЕРЕВО - ГРАД,Брисање по службеној дужности,2
01.06.2026,07.06.2026,СМЕДЕРЕВСКА ПАЛАНКА,Упис по основу пријаве пребивалишта,2
01.06.2026,07.06.2026,СМЕДЕРЕВСКА ПАЛАНКА,Промена личних података,4
01.06.2026,07.06.2026,СМЕДЕРЕВСКА ПАЛАНКА,Брисање по основу одјаве пребивалишта,5
01.06.2026,07.06.2026,СМЕДЕРЕВСКА ПАЛАНКА,Брисање по основу смрти лица,6
01.06.2026,07.06.2026,СОКОБАЊА,Упис по основу стицања пунолетства,1
01.06.2026,07.06.2026,СОКОБАЊА,Упис по основу пријаве пребивалишта,1
01.06.2026,07.06.2026,СОКОБАЊА,Промена личних података,2
01.06.2026,07.06.2026,СОКОБАЊА,Промена адресе пребивалишта,2
01.06.2026,07.06.2026,СОКОБАЊА,Брисање по основу одјаве пребивалишта,1
01.06.2026,07.06.2026,СОКОБАЊА,Брисање по основу губитка пословне способности,1
01.06.2026,07.06.2026,СОКОБАЊА,Брисање по основу смрти лица,6
01.06.2026,07.06.2026,СОКОБАЊА,Брисање боравишта интерно расељеног лица,3
01.06.2026,07.06.2026,СОМБОР - ГРАД,Упис по основу стицања пунолетства,14
01.06.2026,07.06.2026,СОМБОР - ГРАД,Упис по основу пријаве пребивалишта,13
01.06.2026,07.06.2026,СОМБОР - ГРАД,Упис по основу пријема у држављанство,2
01.06.2026,07.06.2026,СОМБОР - ГРАД,Промена личних података,9
01.06.2026,07.06.2026,СОМБОР - ГРАД,Промена адресе пребивалишта,28
01.06.2026,07.06.2026,СОМБОР - ГРАД,Брисање по основу одјаве пребивалишта,4
01.06.2026,07.06.2026,СОМБОР - ГРАД,Брисање по основу смрти лица,40
01.06.2026,07.06.2026,СОМБОР - ГРАД,Исправка техничке грешке,1
01.06.2026,07.06.2026,СОМБОР - ГРАД,Брисање по службеној дужности,10
01.06.2026,07.06.2026,СРБОБРАН,Упис по основу стицања пунолетства,5
01.06.2026,07.06.2026,СРБОБРАН,Упис по основу пријема у држављанство,1
01.06.2026,07.06.2026,СРБОБРАН,Промена личних података,2
01.06.2026,07.06.2026,СРБОБРАН,Промена адресе пребивалишта,4
01.06.2026,07.06.2026,СРБОБРАН,Брисање по основу одјаве пребивалишта,4
01.06.2026,07.06.2026,СРБОБРАН,Брисање по основу смрти лица,4
01.06.2026,07.06.2026,СРБОБРАН,Исправка техничке грешке,1
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Упис по основу стицања пунолетства,14
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Упис по основу пријаве пребивалишта,23
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Промена личних података,15
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Промена адресе пребивалишта,47
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Брисање по основу одјаве пребивалишта,4
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Брисање по основу смрти лица,14
01.06.2026,07.06.2026,СРЕМСКА МИТРОВИЦА - ГРАД,Брисање по службеној дужности,1
01.06.2026,07.06.2026,СРЕМСКИ КАРЛОВЦИ,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,СРЕМСКИ КАРЛОВЦИ,Упис по основу пријаве пребивалишта,3
01.06.2026,07.06.2026,СРЕМСКИ КАРЛОВЦИ,Упис по основу пријаве боравишта интерно расељеног лица,1
01.06.2026,07.06.2026,СРЕМСКИ КАРЛОВЦИ,Промена личних података,1
01.06.2026,07.06.2026,СРЕМСКИ КАРЛОВЦИ,Промена адресе пребивалишта,2
01.06.2026,07.06.2026,СРЕМСКИ КАРЛОВЦИ,Брисање по основу смрти лица,3
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Упис по основу стицања пунолетства,14
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Упис по основу пријаве пребивалишта,23
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Упис по основу пријема у држављанство,1
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Промена личних података,11
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Промена адресе пребивалишта,19
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Брисање по основу одјаве пребивалишта,9
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Брисање по основу смрти лица,13
01.06.2026,07.06.2026,СТАРА ПАЗОВА,Брисање по службеној дужности,3
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Упис по основу стицања пунолетства,8
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Упис по основу пријаве пребивалишта,26
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Промена личних података,113
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Промена адресе пребивалишта,52
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Брисање по основу одјаве пребивалишта,7
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Брисање по основу смрти лица,31
01.06.2026,07.06.2026,СУБОТИЦА - ГРАД,Исправка техничке грешке,1
01.06.2026,07.06.2026,СУРДУЛИЦА,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,СУРДУЛИЦА,Упис по основу пријаве пребивалишта,2
01.06.2026,07.06.2026,СУРДУЛИЦА,Промена личних података,1
01.06.2026,07.06.2026,СУРДУЛИЦА,Промена адресе пребивалишта,59
01.06.2026,07.06.2026,СУРДУЛИЦА,Брисање по основу одјаве пребивалишта,6
01.06.2026,07.06.2026,СУРДУЛИЦА,Брисање по основу смрти лица,5
01.06.2026,07.06.2026,ТЕМЕРИН,Упис по основу стицања пунолетства,8
01.06.2026,07.06.2026,ТЕМЕРИН,Упис по основу пријаве пребивалишта,10
01.06.2026,07.06.2026,ТЕМЕРИН,Промена личних података,4
01.06.2026,07.06.2026,ТЕМЕРИН,Промена адресе пребивалишта,12
01.06.2026,07.06.2026,ТЕМЕРИН,Брисање по основу одјаве пребивалишта,5
01.06.2026,07.06.2026,ТЕМЕРИН,Брисање по основу смрти лица,5
01.06.2026,07.06.2026,ТЕМЕРИН,Брисање по службеној дужности,2
01.06.2026,07.06.2026,ТИТЕЛ,Упис по основу стицања пунолетства,2
01.06.2026,07.06.2026,ТИТЕЛ,Упис по основу пријаве пребивалишта,5
01.06.2026,07.06.2026,ТИТЕЛ,Промена личних података,1
01.06.2026,07.06.2026,ТИТЕЛ,Промена адресе пребивалишта,3
01.06.2026,07.06.2026,ТИТЕЛ,Брисање по основу одјаве пребивалишта,7
01.06.2026,07.06.2026,ТИТЕЛ,Брисање по основу смрти лица,3
01.06.2026,07.06.2026,ТОПОЛА,Упис по основу пријаве пребивалишта,1
01.06.2026,07.06.2026,ТОПОЛА,Промена личних података,2
01.06.2026,07.06.2026,ТОПОЛА,Промена адресе пребивалишта,3
01.06.2026,07.06.2026,ТОПОЛА,Брисање по основу одјаве пребивалишта,2
01.06.2026,07.06.2026,ТОПОЛА,Брисање по основу смрти лица,9
01.06.2026,07.06.2026,ТРГОВИШТЕ,Промена адресе пребивалишта,2
01.06.2026,07.06.2026,ТРГОВИШТЕ,Брисање по основу одјаве пребивалишта,3
01.06.2026,07.06.2026,ТРГОВИШТЕ,Брисање по основу смрти лица,2
01.06.2026,07.06.2026,ТРСТЕНИК,Упис по основу стицања пунолетства,7
01.06.2026,07.06.2026,ТРСТЕНИК,Упис по основу пријаве пребивалишта,3
01.06.2026,07.06.2026,ТРСТЕНИК,Промена личних података,2
01.06.2026,07.06.2026,ТРСТЕНИК,Промена адресе пребивалишта,6
01.06.2026,07.06.2026,ТРСТЕНИК,Брисање по основу одјаве пребивалишта,8
01.06.2026,07.06.2026,ТРСТЕНИК,Брисање по основу смрти лица,14
01.06.2026,07.06.2026,ТРСТЕНИК,Брисање по службеној дужности,1
01.06.2026,07.06.2026,ТУТИН,Упис по основу стицања пунолетства,17
01.06.2026,07.06.2026,ТУТИН,Промена личних података,9
01.06.2026,07.06.2026,ТУТИН,Промена адресе пребивалишта,138
01.06.2026,07.06.2026,ТУТИН,Брисање по основу одјаве пребивалишта,10
01.06.2026,07.06.2026,ТУТИН,Брисање по основу смрти лица,5
