ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
13.07.2026,ЗАЈЕЧАР - ГРАД,46842
13.07.2026,ЗВЕЧАН,5491
13.07.2026,ЗРЕЊАНИН - ГРАД,98172
13.07.2026,ЗУБИН ПОТОК,4293
13.07.2026,ИВАЊИЦА,24052
13.07.2026,ИНЂИЈА,40516
13.07.2026,ИРИГ,8963
13.07.2026,ИСТОК,3062
13.07.2026,ЈАГОДИНА - ГРАД,63454
13.07.2026,КАЊИЖА,20653
13.07.2026,КИКИНДА - ГРАД,45819
13.07.2026,КЛАДОВО,21054
13.07.2026,КЛИНА,1898
13.07.2026,КНИЋ,10252
13.07.2026,КЊАЖЕВАЦ,22190
13.07.2026,КОВАЧИЦА,20766
13.07.2026,КОВИН,27168
13.07.2026,КОСЈЕРИЋ,8798
13.07.2026,КОСОВО ПОЉЕ,4843
13.07.2026,КОСОВСКА КАМЕНИЦА,6230
13.07.2026,КОСОВСКА МИТРОВИЦА,14742
13.07.2026,КОЦЕЉЕВА,10345
13.07.2026,КРАГУЈЕВАЦ - ГРАД,152679
13.07.2026,КРАЉЕВО - ГРАД,97900
13.07.2026,КРУПАЊ,12596
13.07.2026,КРУШЕВАЦ - ГРАД,103732
13.07.2026,КУЛА,33177
13.07.2026,КУРШУМЛИЈА,13513
13.07.2026,КУЧЕВО,15241
13.07.2026,ЛАЈКОВАЦ,11232
13.07.2026,ЛАПОВО,6396
13.07.2026,ЛЕБАНЕ,16329
13.07.2026,ЛЕПОСАВИЋ,8937
13.07.2026,ЛЕСКОВАЦ - ГРАД,112276
13.07.2026,ЛИПЉАН,6013
13.07.2026,ЛОЗНИЦА - ГРАД,76576
13.07.2026,ЛУЧАНИ,14587
13.07.2026,ЉИГ,8424
13.07.2026,ЉУБОВИЈА,13074
13.07.2026,МАЈДАНПЕК,15314
13.07.2026,МАЛИ ЗВОРНИК,16141
13.07.2026,МАЛИ ИЂОШ,9787
13.07.2026,МАЛО ЦРНИЋЕ,11535
13.07.2026,МЕДВЕЂА,5971
13.07.2026,МЕРОШИНА,9703
13.07.2026,МИОНИЦА,10613
13.07.2026,НЕГОТИН,35395
13.07.2026,НИШ-МЕДИЈАНА,76541
13.07.2026,НИШ-НИШКА БАЊА,11544
13.07.2026,НИШ-ПАЛИЛУЛА,63283
13.07.2026,НИШ-ПАНТЕЛЕЈ,46422
13.07.2026,НИШ-ЦРВЕНИ КРСТ,29298
13.07.2026,НОВА ВАРОШ,12110
13.07.2026,НОВА ЦРЊА,7727
13.07.2026,НОВИ БЕЧЕЈ,18129
13.07.2026,НОВИ КНЕЖЕВАЦ,8275
13.07.2026,НОВИ ПАЗАР - ГРАД,94547
13.07.2026,НОВИ САД - ГРАД,344360
13.07.2026,НОВО БРДО,953
13.07.2026,ОБИЛИЋ,3550
13.07.2026,ОПОВО,7974
13.07.2026,ОРАХОВАЦ,1540
13.07.2026,ОСЕЧИНА,8877
13.07.2026,ОЏАЦИ,23325
13.07.2026,ПАНЧЕВО - ГРАД,106224
13.07.2026,ПАРАЋИН,45543
13.07.2026,ПЕТРОВАЦ НА МЛАВИ,30637
13.07.2026,ПЕЋ,3902
13.07.2026,ПЕЋИНЦИ,15501
13.07.2026,ПИРОТ - ГРАД,44365
13.07.2026,ПЛАНДИШТЕ,8269
13.07.2026,ПОДУЈЕВО,407
13.07.2026,ПОЖАРЕВАЦ,56889
13.07.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11335
13.07.2026,ПОЖЕГА,22474
13.07.2026,ПРЕШЕВО,44315
13.07.2026,ПРИБОЈ,26661
13.07.2026,ПРИЗРЕН,4578
13.07.2026,ПРИЈЕПОЉЕ,31524
13.07.2026,ПРИШТИНА - ГРАД,13788
13.07.2026,ПРОКУПЉЕ - ГРАД,35346
13.07.2026,РАЖАЊ,5911
13.07.2026,РАЧА,8922
13.07.2026,РАШКА,19551
13.07.2026,РЕКОВАЦ,7849
13.07.2026,РУМА,45275
13.07.2026,СВИЛАЈНАЦ,23436
13.07.2026,СВРЉИГ,9824
13.07.2026,СЕНТА,19345
13.07.2026,СЕЧАЊ,10150
13.07.2026,СЈЕНИЦА,27887
13.07.2026,СМЕДЕРЕВО - ГРАД,93882
13.07.2026,СМЕДЕРЕВСКА ПАЛАНКА,38793
13.07.2026,СОКОБАЊА,12816
13.07.2026,СОМБОР - ГРАД,69687
13.07.2026,СРБИЦА,291
13.07.2026,СРБОБРАН,13055
13.07.2026,СРЕМСКА МИТРОВИЦА - ГРАД,67981
13.07.2026,СРЕМСКИ КАРЛОВЦИ,7906
13.07.2026,СТАРА ПАЗОВА,56931
13.07.2026,СУБОТИЦА - ГРАД,124410
13.07.2026,СУРДУЛИЦА,16100
13.07.2026,ТЕМЕРИН,24788
13.07.2026,ТИТЕЛ,12542
13.07.2026,ТОПОЛА,17170
13.07.2026,ТРГОВИШТЕ,4371
13.07.2026,ТРСТЕНИК,33393
13.07.2026,ТУТИН,33709
13.07.2026,ЋИЋЕВАЦ,7121
13.07.2026,ЋУПРИЈА,27919
13.07.2026,УБ,22414
13.07.2026,УЖИЦЕ - ГРАД,56826
13.07.2026,УЖИЦЕ-СЕВОЈНО,5527
13.07.2026,УРОШЕВАЦ,3839
13.07.2026,ЦРНА ТРАВА,935
13.07.2026,ЧАЈЕТИНА,14523
13.07.2026,ЧАЧАК - ГРАД,93673
13.07.2026,ЧОКА,8509
13.07.2026,ШАБАЦ - ГРАД,98970
13.07.2026,ШИД,28798
13.07.2026,ШТРПЦЕ,5824
