ДАТУМ_СТАЊА,ОПШТИНА_ГРАД,БРОЈ_БИРАЧА
23.03.2026,БОЈНИК,8072
23.03.2026,БОЉЕВАЦ,9444
23.03.2026,БОР - ГРАД,38498
23.03.2026,БОСИЛЕГРАД,7020
23.03.2026,БРУС,12356
23.03.2026,БУЈАНОВАЦ,44014
23.03.2026,ВАЉЕВО - ГРАД,74380
23.03.2026,ВАРВАРИН,14612
23.03.2026,ВЕЛИКА ПЛАНА,35000
23.03.2026,ВЕЛИКО ГРАДИШТЕ,18684
23.03.2026,ВИТИНА,2446
23.03.2026,ВЛАДИМИРЦИ,13544
23.03.2026,ВЛАДИЧИН ХАН,15899
23.03.2026,ВЛАСОТИНЦЕ,22482
23.03.2026,ВРАЊЕ - ГРАД,59805
23.03.2026,ВРАЊЕ-ВРАЊСКА БАЊА,7890
23.03.2026,ВРБАС,33497
23.03.2026,ВРЊАЧКА БАЊА,23515
23.03.2026,ВРШАЦ - ГРАД,43591
23.03.2026,ВУЧИТРН,3621
23.03.2026,ГАЏИН ХАН,5323
23.03.2026,ГЊИЛАНЕ,7913
23.03.2026,ГОЛУБАЦ,7890
23.03.2026,ГОРА,6920
23.03.2026,ГОРЊИ МИЛАНОВАЦ,34265
23.03.2026,ДЕСПОТОВАЦ,21221
23.03.2026,ДИМИТРОВГРАД,7755
23.03.2026,ДОЉЕВАЦ,13724
23.03.2026,ЖАБАЉ,21126
23.03.2026,ЖАБАРИ,11042
23.03.2026,ЖАГУБИЦА,10291
23.03.2026,ЖИТИШТЕ,13353
23.03.2026,ЖИТОРАЂА,11770
23.03.2026,ЗАЈЕЧАР - ГРАД,46976
23.03.2026,ЗВЕЧАН,5532
23.03.2026,ЗРЕЊАНИН - ГРАД,98275
23.03.2026,ЗУБИН ПОТОК,4320
23.03.2026,ИВАЊИЦА,24179
23.03.2026,ИНЂИЈА,40537
23.03.2026,ИРИГ,8975
23.03.2026,ИСТОК,3113
23.03.2026,ЈАГОДИНА - ГРАД,63510
23.03.2026,КАЊИЖА,20710
23.03.2026,КИКИНДА - ГРАД,45987
23.03.2026,КЛАДОВО,21088
23.03.2026,КЛИНА,1923
23.03.2026,КНИЋ,10288
23.03.2026,КЊАЖЕВАЦ,22255
23.03.2026,КОВАЧИЦА,20799
23.03.2026,КОВИН,27211
23.03.2026,КОСЈЕРИЋ,8834
23.03.2026,КОСОВО ПОЉЕ,4902
23.03.2026,КОСОВСКА КАМЕНИЦА,6275
23.03.2026,КОСОВСКА МИТРОВИЦА,14812
23.03.2026,КОЦЕЉЕВА,10386
23.03.2026,КРАГУЈЕВАЦ - ГРАД,152518
23.03.2026,КРАЉЕВО - ГРАД,97966
23.03.2026,КРУПАЊ,12634
23.03.2026,КРУШЕВАЦ - ГРАД,103778
23.03.2026,КУЛА,33283
23.03.2026,КУРШУМЛИЈА,13583
23.03.2026,КУЧЕВО,15284
23.03.2026,ЛАЈКОВАЦ,11280
23.03.2026,ЛАПОВО,6400
23.03.2026,ЛЕБАНЕ,16376
23.03.2026,ЛЕПОСАВИЋ,9050
23.03.2026,ЛЕСКОВАЦ - ГРАД,112559
23.03.2026,ЛИПЉАН,6041
23.03.2026,ЛОЗНИЦА - ГРАД,76475
23.03.2026,ЛУЧАНИ,14629
23.03.2026,ЉИГ,8455
23.03.2026,ЉУБОВИЈА,13174
23.03.2026,МАЈДАНПЕК,15413
23.03.2026,МАЛИ ЗВОРНИК,16203
23.03.2026,МАЛИ ИЂОШ,9790
23.03.2026,МАЛО ЦРНИЋЕ,11561
23.03.2026,МЕДВЕЂА,5980
23.03.2026,МЕРОШИНА,9721
23.03.2026,МИОНИЦА,10627
23.03.2026,НЕГОТИН,35505
23.03.2026,НИШ-МЕДИЈАНА,76520
23.03.2026,НИШ-НИШКА БАЊА,11567
23.03.2026,НИШ-ПАЛИЛУЛА,63250
23.03.2026,НИШ-ПАНТЕЛЕЈ,46322
23.03.2026,НИШ-ЦРВЕНИ КРСТ,29285
23.03.2026,НОВА ВАРОШ,12169
23.03.2026,НОВА ЦРЊА,7775
23.03.2026,НОВИ БЕЧЕЈ,18167
23.03.2026,НОВИ КНЕЖЕВАЦ,8333
23.03.2026,НОВИ ПАЗАР - ГРАД,94136
23.03.2026,НОВИ САД - ГРАД,343586
23.03.2026,НОВО БРДО,962
23.03.2026,ОБИЛИЋ,3578
23.03.2026,ОПОВО,7988
23.03.2026,ОРАХОВАЦ,1557
23.03.2026,ОСЕЧИНА,8939
23.03.2026,ОЏАЦИ,23375
23.03.2026,ПАНЧЕВО - ГРАД,106229
23.03.2026,ПАРАЋИН,45597
23.03.2026,ПЕТРОВАЦ НА МЛАВИ,30710
23.03.2026,ПЕЋ,3954
23.03.2026,ПЕЋИНЦИ,15485
23.03.2026,ПИРОТ - ГРАД,44462
23.03.2026,ПЛАНДИШТЕ,8322
23.03.2026,ПОДУЈЕВО,414
23.03.2026,ПОЖАРЕВАЦ,56987
23.03.2026,ПОЖАРЕВАЦ-КОСТОЛАЦ,11362
23.03.2026,ПОЖЕГА,22515
23.03.2026,ПРЕШЕВО,44112
23.03.2026,ПРИБОЈ,26770
23.03.2026,ПРИЗРЕН,4631
23.03.2026,ПРИЈЕПОЉЕ,31619
23.03.2026,ПРИШТИНА - ГРАД,13944
23.03.2026,ПРОКУПЉЕ - ГРАД,35476
23.03.2026,РАЖАЊ,5938
23.03.2026,РАЧА,8901
23.03.2026,РАШКА,19508
23.03.2026,РЕКОВАЦ,7884
23.03.2026,РУМА,45334
23.03.2026,СВИЛАЈНАЦ,23513
23.03.2026,СВРЉИГ,9871
23.03.2026,СЕНТА,19369
23.03.2026,СЕЧАЊ,10155
23.03.2026,СЈЕНИЦА,27810
23.03.2026,СМЕДЕРЕВО - ГРАД,94032
23.03.2026,СМЕДЕРЕВСКА ПАЛАНКА,38932
23.03.2026,СОКОБАЊА,12862
23.03.2026,СОМБОР - ГРАД,69922
23.03.2026,СРБИЦА,292
23.03.2026,СРБОБРАН,13051
23.03.2026,СРЕМСКА МИТРОВИЦА - ГРАД,68083
23.03.2026,СРЕМСКИ КАРЛОВЦИ,7915
23.03.2026,СТАРА ПАЗОВА,56823
23.03.2026,СУБОТИЦА - ГРАД,124505
23.03.2026,СУРДУЛИЦА,16152
23.03.2026,ТЕМЕРИН,24794
23.03.2026,ТИТЕЛ,12575
23.03.2026,ТОПОЛА,17223
23.03.2026,ТРГОВИШТЕ,4403
23.03.2026,ТРСТЕНИК,33476
23.03.2026,ТУТИН,33677
23.03.2026,ЋИЋЕВАЦ,7135
23.03.2026,ЋУПРИЈА,27951
23.03.2026,УБ,22411
23.03.2026,УЖИЦЕ - ГРАД,56951
23.03.2026,УЖИЦЕ-СЕВОЈНО,5543
23.03.2026,УРОШЕВАЦ,3876
23.03.2026,ЦРНА ТРАВА,941
23.03.2026,ЧАЈЕТИНА,14387
23.03.2026,ЧАЧАК - ГРАД,93734
23.03.2026,ЧОКА,8535
23.03.2026,ШАБАЦ - ГРАД,99120
23.03.2026,ШИД,28858
23.03.2026,ШТРПЦЕ,5849
