ПЕРИОД_ОД,ПЕРИОД_ДО,ОПШТИНА_ГРАД,ВРСТА_ПРОМЕНЕ,БРОЈ_ПРОМЕНА
08.06.2026,14.06.2026,БАЧ,Брисање по основу смрти лица,4
08.06.2026,14.06.2026,БАЧКА ПАЛАНКА,Упис по основу стицања пунолетства,6
08.06.2026,14.06.2026,БАЧКА ПАЛАНКА,Упис по основу пријаве пребивалишта,5
08.06.2026,14.06.2026,БАЧКА ПАЛАНКА,Промена личних података,12
08.06.2026,14.06.2026,БАЧКА ПАЛАНКА,Промена адресе пребивалишта,18
08.06.2026,14.06.2026,БАЧКА ПАЛАНКА,Брисање по основу одјаве пребивалишта,9
08.06.2026,14.06.2026,БАЧКА ПАЛАНКА,Брисање по основу смрти лица,10
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Упис по основу стицања пунолетства,2
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Упис по основу пријаве пребивалишта,3
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Промена личних података,89
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Промена адресе пребивалишта,29
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Брисање по основу дуплог уписа,5
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Брисање по основу одјаве пребивалишта,4
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Брисање по основу смрти лица,7
08.06.2026,14.06.2026,БАЧКА ТОПОЛА,Брисање по службеној дужности,1
08.06.2026,14.06.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу стицања пунолетства,3
08.06.2026,14.06.2026,БАЧКИ ПЕТРОВАЦ,Упис по основу пријаве пребивалишта,3
08.06.2026,14.06.2026,БАЧКИ ПЕТРОВАЦ,Промена личних података,8
08.06.2026,14.06.2026,БАЧКИ ПЕТРОВАЦ,Промена адресе пребивалишта,2
08.06.2026,14.06.2026,БАЧКИ ПЕТРОВАЦ,Брисање по основу смрти лица,4
08.06.2026,14.06.2026,БЕЛА ПАЛАНКА,Брисање по основу одјаве пребивалишта,2
08.06.2026,14.06.2026,БЕЛА ПАЛАНКА,Брисање по основу смрти лица,2
08.06.2026,14.06.2026,БЕЛА ЦРКВА,Упис по основу стицања пунолетства,4
08.06.2026,14.06.2026,БЕЛА ЦРКВА,Упис по основу пријаве пребивалишта,9
08.06.2026,14.06.2026,БЕЛА ЦРКВА,Промена личних података,6
08.06.2026,14.06.2026,БЕЛА ЦРКВА,Промена адресе пребивалишта,1
08.06.2026,14.06.2026,БЕЛА ЦРКВА,Брисање по основу одјаве пребивалишта,4
08.06.2026,14.06.2026,БЕЛА ЦРКВА,Брисање по основу смрти лица,7
08.06.2026,14.06.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу стицања пунолетства,9
08.06.2026,14.06.2026,БЕОГРАД-БАРАЈЕВО,Упис по основу пријаве пребивалишта,14
08.06.2026,14.06.2026,БЕОГРАД-БАРАЈЕВО,Промена личних података,16
08.06.2026,14.06.2026,БЕОГРАД-БАРАЈЕВО,Промена адресе пребивалишта,14
08.06.2026,14.06.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу одјаве пребивалишта,6
08.06.2026,14.06.2026,БЕОГРАД-БАРАЈЕВО,Брисање по основу смрти лица,10
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу стицања пунолетства,33
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве пребивалишта,91
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Упис по основу пријаве боравишта интерно расељеног лица,1
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Промена личних података,38
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе пребивалишта,38
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Промена адресе боравишта интерно расељеног лица,4
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу одјаве пребивалишта,84
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по основу смрти лица,51
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање боравишта интерно расељеног лица,2
08.06.2026,14.06.2026,БЕОГРАД-ВОЖДОВАЦ,Брисање по службеној дужности,3
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Упис по основу стицања пунолетства,12
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријаве пребивалишта,45
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Упис по основу пријема у држављанство,2
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Промена личних података,18
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Промена адресе пребивалишта,7
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Брисање по основу отпуста из држављанства,1
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Брисање по основу одјаве пребивалишта,37
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Брисање по основу смрти лица,20
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Исправка техничке грешке,1
08.06.2026,14.06.2026,БЕОГРАД-ВРАЧАР,Брисање по службеној дужности,4
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Упис по основу стицања пунолетства,15
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве пребивалишта,27
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Упис по основу пријаве боравишта интерно расељеног лица,5
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Промена личних података,18
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Промена адресе пребивалишта,31
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Промена адресе боравишта интерно расељеног лица,2
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Брисање по основу одјаве пребивалишта,17
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Брисање по основу смрти лица,21
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Брисање боравишта интерно расељеног лица,3
08.06.2026,14.06.2026,БЕОГРАД-ГРОЦКА,Брисање по службеној дужности,1
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу стицања пунолетства,22
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве пребивалишта,156
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Упис по основу пријаве боравишта интерно расељеног лица,7
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Промена личних података,170
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе пребивалишта,64
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Промена адресе боравишта интерно расељеног лица,7
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу одјаве пребивалишта,91
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање по основу смрти лица,35
08.06.2026,14.06.2026,БЕОГРАД-ЗВЕЗДАРА,Брисање боравишта интерно расељеног лица,2
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Упис по основу стицања пунолетства,41
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Упис по основу пријаве пребивалишта,73
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Промена личних података,39
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Промена адресе пребивалишта,50
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Брисање по основу одјаве пребивалишта,49
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Брисање по основу смрти лица,38
08.06.2026,14.06.2026,БЕОГРАД-ЗЕМУН,Брисање по службеној дужности,9
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу стицања пунолетства,9
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Упис по основу пријаве пребивалишта,8
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена личних података,11
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе пребивалишта,44
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Промена адресе боравишта интерно расељеног лица,2
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу одјаве пребивалишта,10
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по основу смрти лица,12
08.06.2026,14.06.2026,БЕОГРАД-ЛАЗАРЕВАЦ,Брисање по службеној дужности,5
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу стицања пунолетства,15
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Упис по основу пријаве пребивалишта,14
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена личних података,92
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Промена адресе пребивалишта,24
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу одјаве пребивалишта,6
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по основу смрти лица,12
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање боравишта интерно расељеног лица,1
08.06.2026,14.06.2026,БЕОГРАД-МЛАДЕНОВАЦ,Брисање по службеној дужности,3
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу стицања пунолетства,43
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве пребивалишта,111
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Упис по основу пријаве боравишта интерно расељеног лица,1
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена личних података,44
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Промена адресе пребивалишта,37
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу одјаве пребивалишта,78
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање по основу смрти лица,44
08.06.2026,14.06.2026,БЕОГРАД-НОВИ БЕОГРАД,Брисање боравишта интерно расељеног лица,2
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу стицања пунолетства,17
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Упис по основу пријаве пребивалишта,11
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена личних података,10
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Промена адресе пребивалишта,55
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу одјаве пребивалишта,5
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по основу смрти лица,20
08.06.2026,14.06.2026,БЕОГРАД-ОБРЕНОВАЦ,Брисање по службеној дужности,16
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу стицања пунолетства,7
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Упис по основу пријаве пребивалишта,156
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Промена личних података,230
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Промена адресе пребивалишта,52
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу отпуста из држављанства,2
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу одјаве пребивалишта,66
08.06.2026,14.06.2026,БЕОГРАД-ПАЛИЛУЛА,Брисање по основу смрти лица,42
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Упис по основу стицања пунолетства,31
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Упис по основу пријаве пребивалишта,78
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Промена личних података,9
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Промена адресе пребивалишта,34
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу одјаве пребивалишта,38
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Брисање по основу смрти лица,49
08.06.2026,14.06.2026,БЕОГРАД-РАКОВИЦА,Брисање боравишта интерно расељеног лица,2
08.06.2026,14.06.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу стицања пунолетства,9
08.06.2026,14.06.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Упис по основу пријаве пребивалишта,27
08.06.2026,14.06.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена личних података,41
08.06.2026,14.06.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Промена адресе пребивалишта,4
08.06.2026,14.06.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу одјаве пребивалишта,22
08.06.2026,14.06.2026,БЕОГРАД-САВСКИ ВЕНАЦ,Брисање по основу смрти лица,7
08.06.2026,14.06.2026,БЕОГРАД-СОПОТ,Упис по основу стицања пунолетства,2
08.06.2026,14.06.2026,БЕОГРАД-СОПОТ,Упис по основу пријаве пребивалишта,1
08.06.2026,14.06.2026,БЕОГРАД-СОПОТ,Промена личних података,18
08.06.2026,14.06.2026,БЕОГРАД-СОПОТ,Промена адресе пребивалишта,3
08.06.2026,14.06.2026,БЕОГРАД-СОПОТ,Брисање по основу одјаве пребивалишта,7
08.06.2026,14.06.2026,БЕОГРАД-СОПОТ,Брисање по основу смрти лица,3
08.06.2026,14.06.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу стицања пунолетства,7
08.06.2026,14.06.2026,БЕОГРАД-СТАРИ ГРАД,Упис по основу пријаве пребивалишта,28
08.06.2026,14.06.2026,БЕОГРАД-СТАРИ ГРАД,Промена личних података,14
08.06.2026,14.06.2026,БЕОГРАД-СТАРИ ГРАД,Промена адресе пребивалишта,7
08.06.2026,14.06.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу одјаве пребивалишта,27
08.06.2026,14.06.2026,БЕОГРАД-СТАРИ ГРАД,Брисање по основу смрти лица,11
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Упис по основу стицања пунолетства,11
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Упис по основу пријаве пребивалишта,18
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Упис по основу пријаве боравишта интерно расељеног лица,1
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Промена личних података,6
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Промена адресе пребивалишта,10
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Брисање по основу одјаве пребивалишта,8
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Брисање по основу смрти лица,10
08.06.2026,14.06.2026,БЕОГРАД-СУРЧИН,Брисање по службеној дужности,7
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу стицања пунолетства,46
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Упис по основу пријаве пребивалишта,56
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Промена личних података,27
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Промена адресе пребивалишта,34
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу одјаве пребивалишта,52
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по основу смрти лица,32
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Исправка техничке грешке,1
08.06.2026,14.06.2026,БЕОГРАД-ЧУКАРИЦА,Брисање по службеној дужности,11
08.06.2026,14.06.2026,БЕОЧИН,Упис по основу стицања пунолетства,2
08.06.2026,14.06.2026,БЕОЧИН,Упис по основу пријаве пребивалишта,7
08.06.2026,14.06.2026,БЕОЧИН,Промена личних података,1
08.06.2026,14.06.2026,БЕОЧИН,Промена адресе пребивалишта,7
08.06.2026,14.06.2026,БЕОЧИН,Брисање по основу одјаве пребивалишта,4
08.06.2026,14.06.2026,БЕОЧИН,Брисање по основу смрти лица,5
08.06.2026,14.06.2026,БЕЧЕЈ,Упис по основу стицања пунолетства,5
08.06.2026,14.06.2026,БЕЧЕЈ,Упис по основу пријаве пребивалишта,4
08.06.2026,14.06.2026,БЕЧЕЈ,Промена личних података,22
08.06.2026,14.06.2026,БЕЧЕЈ,Промена адресе пребивалишта,14
08.06.2026,14.06.2026,БЕЧЕЈ,Брисање по основу одјаве пребивалишта,4
08.06.2026,14.06.2026,БЕЧЕЈ,Брисање по основу смрти лица,6
08.06.2026,14.06.2026,БЛАЦЕ,Промена личних података,2
08.06.2026,14.06.2026,БЛАЦЕ,Промена адресе пребивалишта,4
08.06.2026,14.06.2026,БЛАЦЕ,Брисање по основу одјаве пребивалишта,4
08.06.2026,14.06.2026,БЛАЦЕ,Брисање по основу смрти лица,2
08.06.2026,14.06.2026,БОГАТИЋ,Упис по основу стицања пунолетства,5
08.06.2026,14.06.2026,БОГАТИЋ,Упис по основу пријаве пребивалишта,8
08.06.2026,14.06.2026,БОГАТИЋ,Промена личних података,7
08.06.2026,14.06.2026,БОГАТИЋ,Промена адресе пребивалишта,11
08.06.2026,14.06.2026,БОГАТИЋ,Брисање по основу одјаве пребивалишта,3
08.06.2026,14.06.2026,БОГАТИЋ,Брисање по основу смрти лица,7
08.06.2026,14.06.2026,БОЈНИК,Промена адресе пребивалишта,10
08.06.2026,14.06.2026,БОЈНИК,Брисање по основу одјаве пребивалишта,4
08.06.2026,14.06.2026,БОЈНИК,Брисање по основу смрти лица,3
08.06.2026,14.06.2026,БОЉЕВАЦ,Упис по основу стицања пунолетства,2
08.06.2026,14.06.2026,БОЉЕВАЦ,Упис по основу пријаве пребивалишта,1
08.06.2026,14.06.2026,БОЉЕВАЦ,Промена личних података,2
08.06.2026,14.06.2026,БОЉЕВАЦ,Промена адресе пребивалишта,5
08.06.2026,14.06.2026,БОЉЕВАЦ,Брисање по основу одјаве пребивалишта,5
08.06.2026,14.06.2026,БОЉЕВАЦ,Брисање по основу смрти лица,4
08.06.2026,14.06.2026,БОР - ГРАД,Упис по основу стицања пунолетства,10
08.06.2026,14.06.2026,БОР - ГРАД,Упис по основу пријаве пребивалишта,5
08.06.2026,14.06.2026,БОР - ГРАД,Промена личних података,9
08.06.2026,14.06.2026,БОР - ГРАД,Промена адресе пребивалишта,16
08.06.2026,14.06.2026,БОР - ГРАД,Брисање по основу одјаве пребивалишта,6
08.06.2026,14.06.2026,БОР - ГРАД,Брисање по основу смрти лица,11
08.06.2026,14.06.2026,БОР - ГРАД,Брисање по службеној дужности,3
08.06.2026,14.06.2026,БОСИЛЕГРАД,Упис по основу стицања пунолетства,2
08.06.2026,14.06.2026,БОСИЛЕГРАД,Промена адресе пребивалишта,13
08.06.2026,14.06.2026,БОСИЛЕГРАД,Брисање по основу одјаве пребивалишта,1
08.06.2026,14.06.2026,БОСИЛЕГРАД,Брисање по основу смрти лица,5
08.06.2026,14.06.2026,БРУС,Упис по основу стицања пунолетства,1
08.06.2026,14.06.2026,БРУС,Упис по основу пријаве пребивалишта,2
08.06.2026,14.06.2026,БРУС,Промена личних података,1
08.06.2026,14.06.2026,БРУС,Промена адресе пребивалишта,9
08.06.2026,14.06.2026,БРУС,Брисање по основу одјаве пребивалишта,6
08.06.2026,14.06.2026,БРУС,Брисање по основу смрти лица,3
08.06.2026,14.06.2026,БУЈАНОВАЦ,Упис по основу стицања пунолетства,17
08.06.2026,14.06.2026,БУЈАНОВАЦ,Упис по основу пријаве пребивалишта,12
08.06.2026,14.06.2026,БУЈАНОВАЦ,Промена личних података,42
08.06.2026,14.06.2026,БУЈАНОВАЦ,Промена адресе пребивалишта,177
08.06.2026,14.06.2026,БУЈАНОВАЦ,Брисање по основу одјаве пребивалишта,2
08.06.2026,14.06.2026,БУЈАНОВАЦ,Брисање по основу смрти лица,12
08.06.2026,14.06.2026,БУЈАНОВАЦ,Исправка техничке грешке,1
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Упис по основу стицања пунолетства,13
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Упис по основу пријаве пребивалишта,10
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Промена личних података,20
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Промена адресе пребивалишта,41
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Брисање по основу дуплог уписа,1
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Брисање по основу одјаве пребивалишта,14
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Брисање по основу смрти лица,25
08.06.2026,14.06.2026,ВАЉЕВО - ГРАД,Брисање по службеној дужности,8
08.06.2026,14.06.2026,ВАРВАРИН,Упис по основу стицања пунолетства,3
08.06.2026,14.06.2026,ВАРВАРИН,Упис по основу пријаве пребивалишта,4
08.06.2026,14.06.2026,ВАРВАРИН,Промена личних података,3
08.06.2026,14.06.2026,ВАРВАРИН,Промена адресе пребивалишта,41
08.06.2026,14.06.2026,ВАРВАРИН,Брисање по основу одјаве пребивалишта,1
08.06.2026,14.06.2026,ВАРВАРИН,Брисање по основу губитка пословне способности,1
08.06.2026,14.06.2026,ВАРВАРИН,Брисање по основу смрти лица,5
08.06.2026,14.06.2026,ВЕЛИКА ПЛАНА,Упис по основу стицања пунолетства,5
08.06.2026,14.06.2026,ВЕЛИКА ПЛАНА,Упис по основу пријаве пребивалишта,1
08.06.2026,14.06.2026,ВЕЛИКА ПЛАНА,Промена личних података,7
08.06.2026,14.06.2026,ВЕЛИКА ПЛАНА,Промена адресе пребивалишта,2
08.06.2026,14.06.2026,ВЕЛИКА ПЛАНА,Брисање по основу одјаве пребивалишта,4
